onset	v1c1c2	v2c3c4	tr	word	vowel_skeleton	consonant_skeleton
s	ag	ádz	sagádzik	sagádzik	aái	sgdzk
s	ag	árz	sagárzik	sagárzik	aái	sgrzk
s	ág	adz	ságadzik	ságadzik	áai	sgdzk
s	ág	ajl	ságajlik	ságajlik	áai	sgjlk
s	ág	akl	ságaklik	ságaklik	áai	sgklk
s	ág	aml	ságamlik	ságamlik	áai	sgmlk
s	ág	arz	ságarzik	ságarzik	áai	sgrzk
s	al	á¥l	salá¥lik	salánylik	aái	sl¥lk
s	al	ádz	saládzik	saládzik	aái	sldzk
s	al	ágl	saláglik	saláglik	aái	slglk
s	al	ágz	salágzik	salágzik	aái	slgzk
s	al	árz	salárzik	salárzik	aái	slrzk
s	ál	adz	sáladzik	sáladzik	áai	sldzk
s	ál	agl	sálaglik	sálaglik	áai	slglk
s	ál	agz	sálagzik	sálagzik	áai	slgzk
s	ál	ajl	sálajlik	sálajlik	áai	sljlk
s	ál	akl	sálaklik	sálaklik	áai	slklk
s	ál	aml	sálamlik	sálamlik	áai	slmlk
s	ál	arz	sálarzik	sálarzik	áai	slrzk
s	ar	á¥l	sará¥lik	saránylik	aái	sr¥lk
s	ar	ádz	sarádzik	sarádzik	aái	srdzk
s	ar	ágl	saráglik	saráglik	aái	srglk
s	ar	ágz	sarágzik	sarágzik	aái	srgzk
s	ár	adz	sáradzik	sáradzik	áai	srdzk
s	ár	agl	sáraglik	sáraglik	áai	srglk
s	ár	agz	sáragzik	sáragzik	áai	srgzk
s	ár	ajl	sárajlik	sárajlik	áai	srjlk
s	ár	akl	sáraklik	sáraklik	áai	srklk
s	ár	aml	sáramlik	sáramlik	áai	srmlk
s	arj	á¥l	sarjá¥lik	sarjánylik	aái	srj¥lk
s	arj	ádz	sarjádzik	sarjádzik	aái	srjdzk
s	arj	ágl	sarjáglik	sarjáglik	aái	srjglk
s	arj	ágz	sarjágzik	sarjágzik	aái	srjgzk
s	arj	árz	sarjárzik	sarjárzik	aái	srjrzk
s	at	á¥l	satá¥lik	satánylik	aái	st¥lk
s	at	ádz	satádzik	satádzik	aái	stdzk
s	at	ágl	satáglik	satáglik	aái	stglk
s	at	ágz	satágzik	satágzik	aái	stgzk
s	at	árz	satárzik	satárzik	aái	strzk
s	eh	é¥l	sehé¥lik	sehénylik	eéi	sh¥lk
s	el	é¥l	selé¥lik	selénylik	eéi	sl¥lk
s	él	edz	séledzik	séledzik	éei	sldzk
s	él	egl	séleglik	séleglik	éei	slglk
s	él	egz	sélegzik	sélegzik	éei	slgzk
s	él	ejl	sélejlik	sélejlik	éei	sljlk
s	él	eml	sélemlik	sélemlik	éei	slmlk
s	er	é¥l	seré¥lik	serénylik	eéi	sr¥lk
s	ér	edz	séredzik	séredzik	éei	srdzk
s	ér	egl	séreglik	séreglik	éei	srglk
s	ér	egz	séregzik	séregzik	éei	srgzk
s	ér	ejl	sérejlik	sérejlik	éei	srjlk
s	ér	eml	séremlik	séremlik	éei	srmlk
s	et	é¥l	seté¥lik	seténylik	eéi	st¥lk
s	ib	á¥l	sibá¥lik	sibánylik	iái	sb¥lk
s	ib	adz	sibadzik	sibadzik	iai	sbdzk
s	ib	ádz	sibádzik	sibádzik	iái	sbdzk
s	ib	agl	sibaglik	sibaglik	iai	sbglk
s	ib	ágl	sibáglik	sibáglik	iái	sbglk
s	ib	agz	sibagzik	sibagzik	iai	sbgzk
s	ib	ágz	sibágzik	sibágzik	iái	sbgzk
s	ib	ajl	sibajlik	sibajlik	iai	sbjlk
s	ib	akl	sibaklik	sibaklik	iai	sbklk
s	ib	aml	sibamlik	sibamlik	iai	sbmlk
s	ib	arz	sibarzik	sibarzik	iai	sbrzk
s	ib	árz	sibárzik	sibárzik	iái	sbrzk
s	ib	é¥l	sibé¥lik	sibénylik	iéi	sb¥lk
s	ib	edz	sibedzik	sibedzik	iei	sbdzk
s	ib	egl	sibeglik	sibeglik	iei	sbglk
s	ib	egz	sibegzik	sibegzik	iei	sbgzk
s	ib	ejl	sibejlik	sibejlik	iei	sbjlk
s	ib	eml	sibemlik	sibemlik	iei	sbmlk
s	ih	á¥l	sihá¥lik	sihánylik	iái	sh¥lk
s	ih	adz	sihadzik	sihadzik	iai	shdzk
s	ih	ádz	sihádzik	sihádzik	iái	shdzk
s	ih	agl	sihaglik	sihaglik	iai	shglk
s	ih	ágl	siháglik	siháglik	iái	shglk
s	ih	agz	sihagzik	sihagzik	iai	shgzk
s	ih	ágz	sihágzik	sihágzik	iái	shgzk
s	ih	ajl	sihajlik	sihajlik	iai	shjlk
s	ih	akl	sihaklik	sihaklik	iai	shklk
s	ih	aml	sihamlik	sihamlik	iai	shmlk
s	ih	arz	siharzik	siharzik	iai	shrzk
s	ih	árz	sihárzik	sihárzik	iái	shrzk
s	ih	é¥l	sihé¥lik	sihénylik	iéi	sh¥lk
s	ih	edz	sihedzik	sihedzik	iei	shdzk
s	ih	egl	siheglik	siheglik	iei	shglk
s	ih	egz	sihegzik	sihegzik	iei	shgzk
s	ih	ejl	sihejlik	sihejlik	iei	shjlk
s	ih	eml	sihemlik	sihemlik	iei	shmlk
s	il	á¥l	silá¥lik	silánylik	iái	sl¥lk
s	il	adz	siladzik	siladzik	iai	sldzk
s	il	ádz	siládzik	siládzik	iái	sldzk
s	il	agl	silaglik	silaglik	iai	slglk
s	il	ágl	siláglik	siláglik	iái	slglk
s	il	agz	silagzik	silagzik	iai	slgzk
s	il	ágz	silágzik	silágzik	iái	slgzk
s	il	ajl	silajlik	silajlik	iai	sljlk
s	il	akl	silaklik	silaklik	iai	slklk
s	il	aml	silamlik	silamlik	iai	slmlk
s	il	arz	silarzik	silarzik	iai	slrzk
s	il	árz	silárzik	silárzik	iái	slrzk
s	il	é¥l	silé¥lik	silénylik	iéi	sl¥lk
s	il	edz	siledzik	siledzik	iei	sldzk
s	il	egl	sileglik	sileglik	iei	slglk
s	il	egz	silegzik	silegzik	iei	slgzk
s	il	ejl	silejlik	silejlik	iei	sljlk
s	il	eml	silemlik	silemlik	iei	slmlk
s	ir	á¥l	sirá¥lik	siránylik	iái	sr¥lk
s	ir	adz	siradzik	siradzik	iai	srdzk
s	ir	ádz	sirádzik	sirádzik	iái	srdzk
s	ir	agl	siraglik	siraglik	iai	srglk
s	ir	ágl	siráglik	siráglik	iái	srglk
s	ir	agz	siragzik	siragzik	iai	srgzk
s	ir	ágz	sirágzik	sirágzik	iái	srgzk
s	ir	ajl	sirajlik	sirajlik	iai	srjlk
s	ir	akl	siraklik	siraklik	iai	srklk
s	ir	aml	siramlik	siramlik	iai	srmlk
s	ir	é¥l	siré¥lik	sirénylik	iéi	sr¥lk
s	ir	edz	siredzik	siredzik	iei	srdzk
s	ir	egl	sireglik	sireglik	iei	srglk
s	ir	egz	siregzik	siregzik	iei	srgzk
s	ir	ejl	sirejlik	sirejlik	iei	srjlk
s	ir	eml	siremlik	siremlik	iei	srmlk
s	iv	á¥l	sivá¥lik	siványlik	iái	sv¥lk
s	iv	adz	sivadzik	sivadzik	iai	svdzk
s	iv	ádz	sivádzik	sivádzik	iái	svdzk
s	iv	agl	sivaglik	sivaglik	iai	svglk
s	iv	ágl	siváglik	siváglik	iái	svglk
s	iv	agz	sivagzik	sivagzik	iai	svgzk
s	iv	ágz	sivágzik	sivágzik	iái	svgzk
s	iv	ajl	sivajlik	sivajlik	iai	svjlk
s	iv	akl	sivaklik	sivaklik	iai	svklk
s	iv	aml	sivamlik	sivamlik	iai	svmlk
s	iv	arz	sivarzik	sivarzik	iai	svrzk
s	iv	árz	sivárzik	sivárzik	iái	svrzk
s	iv	é¥l	sivé¥lik	sivénylik	iéi	sv¥lk
s	iv	edz	sivedzik	sivedzik	iei	svdzk
s	iv	egl	siveglik	siveglik	iei	svglk
s	iv	egz	sivegzik	sivegzik	iei	svgzk
s	iv	ejl	sivejlik	sivejlik	iei	svjlk
s	iv	eml	sivemlik	sivemlik	iei	svmlk
s	ob	ódz	sobódzik	sobódzik	oói	sbdzk
s	og	ódz	sogódzik	sogódzik	oói	sgdzk
s	oh	ódz	sohódzik	sohódzik	oói	shdzk
s	ol	ódz	solódzik	solódzik	oói	sldzk
s	ól	o¥l	sólo¥lik	sólonylik	óoi	sl¥lk
s	ól	okl	sóloklik	sóloklik	óoi	slklk
s	ól	orz	sólorzik	sólorzik	óoi	slrzk
s	or	ódz	soródzik	soródzik	oói	srdzk
s	ör	ődz	sörődzik	sörődzik	öői	srdzk
s	ör	űdz	sörűdzik	sörűdzik	öűi	srdzk
s	orj	ódz	sorjódzik	sorjódzik	oói	srjdzk
s	öt	ődz	sötődzik	sötődzik	öői	stdzk
s	öt	őrz	sötőrzik	sötőrzik	öői	strzk
s	öt	űdz	sötűdzik	sötűdzik	öűi	stdzk
s	öv	ődz	sövődzik	sövődzik	öői	svdzk
s	öv	őrz	sövőrzik	sövőrzik	öői	svrzk
s	öv	űdz	sövűdzik	sövűdzik	öűi	svdzk
s	ub	o¥l	subo¥lik	subonylik	uoi	sb¥lk
s	ub	ódz	subódzik	subódzik	uói	sbdzk
s	ub	okl	suboklik	suboklik	uoi	sbklk
s	ub	orz	suborzik	suborzik	uoi	sbrzk
s	ug	o¥l	sugo¥lik	sugonylik	uoi	sg¥lk
s	ug	ódz	sugódzik	sugódzik	uói	sgdzk
s	ug	okl	sugoklik	sugoklik	uoi	sgklk
s	ug	orz	sugorzik	sugorzik	uoi	sgrzk
s	ül	ődz	sülődzik	sülődzik	üői	sldzk
s	ül	ökl	sülöklik	sülöklik	üöi	slklk
s	ül	őrz	sülőrzik	sülőrzik	üői	slrzk
s	ül	űdz	sülűdzik	sülűdzik	üűi	sldzk
s	ur	o¥l	suro¥lik	suronylik	uoi	sr¥lk
s	ur	ódz	suródzik	suródzik	uói	srdzk
s	ur	okl	suroklik	suroklik	uoi	srklk
s	ür	ődz	sürődzik	sürődzik	üői	srdzk
s	ür	ökl	süröklik	süröklik	üöi	srklk
s	ür	űdz	sürűdzik	sürűdzik	üűi	srdzk
s	űr	ődz	sűrődzik	sűrődzik	űői	srdzk
s	űr	ökl	sűröklik	sűröklik	űöi	srklk
s	urj	o¥l	surjo¥lik	surjonylik	uoi	srj¥lk
s	urj	ódz	surjódzik	surjódzik	uói	srjdzk
s	urj	okl	surjoklik	surjoklik	uoi	srjklk
s	urj	orz	surjorzik	surjorzik	uoi	srjrzk
sp	ag	á¥l	spagá¥lik	spagánylik	aái	spg¥lk
sp	ag	ádz	spagádzik	spagádzik	aái	spgdzk
sp	ag	árz	spagárzik	spagárzik	aái	spgrzk
sp	ág	adz	spágadzik	spágadzik	áai	spgdzk
sp	ág	ajl	spágajlik	spágajlik	áai	spgjlk
sp	ág	akl	spágaklik	spágaklik	áai	spgklk
sp	ág	aml	spágamlik	spágamlik	áai	spgmlk
sp	ág	arz	spágarzik	spágarzik	áai	spgrzk
sp	al	á¥l	spalá¥lik	spalánylik	aái	spl¥lk
sp	al	ádz	spaládzik	spaládzik	aái	spldzk
sp	al	ágl	spaláglik	spaláglik	aái	splglk
sp	al	ágz	spalágzik	spalágzik	aái	splgzk
sp	al	árz	spalárzik	spalárzik	aái	splrzk
sp	ál	adz	spáladzik	spáladzik	áai	spldzk
sp	ál	agl	spálaglik	spálaglik	áai	splglk
sp	ál	agz	spálagzik	spálagzik	áai	splgzk
sp	ál	ajl	spálajlik	spálajlik	áai	spljlk
sp	ál	akl	spálaklik	spálaklik	áai	splklk
sp	ál	aml	spálamlik	spálamlik	áai	splmlk
sp	ál	arz	spálarzik	spálarzik	áai	splrzk
sp	ar	á¥l	spará¥lik	sparánylik	aái	spr¥lk
sp	ar	ádz	sparádzik	sparádzik	aái	sprdzk
sp	ar	ágl	sparáglik	sparáglik	aái	sprglk
sp	ar	ágz	sparágzik	sparágzik	aái	sprgzk
sp	ár	adz	spáradzik	spáradzik	áai	sprdzk
sp	ár	agl	spáraglik	spáraglik	áai	sprglk
sp	ár	agz	spáragzik	spáragzik	áai	sprgzk
sp	ár	ajl	spárajlik	spárajlik	áai	sprjlk
sp	ár	akl	spáraklik	spáraklik	áai	sprklk
sp	ár	aml	spáramlik	spáramlik	áai	sprmlk
sp	at	á¥l	spatá¥lik	spatánylik	aái	spt¥lk
sp	at	ádz	spatádzik	spatádzik	aái	sptdzk
sp	at	ágl	spatáglik	spatáglik	aái	sptglk
sp	at	ágz	spatágzik	spatágzik	aái	sptgzk
sp	at	árz	spatárzik	spatárzik	aái	sptrzk
sp	eh	é¥l	spehé¥lik	spehénylik	eéi	sph¥lk
sp	el	é¥l	spelé¥lik	spelénylik	eéi	spl¥lk
sp	él	edz	spéledzik	spéledzik	éei	spldzk
sp	él	egl	spéleglik	spéleglik	éei	splglk
sp	él	egz	spélegzik	spélegzik	éei	splgzk
sp	él	ejl	spélejlik	spélejlik	éei	spljlk
sp	él	eml	spélemlik	spélemlik	éei	splmlk
sp	er	é¥l	speré¥lik	sperénylik	eéi	spr¥lk
sp	ér	edz	spéredzik	spéredzik	éei	sprdzk
sp	ér	egl	spéreglik	spéreglik	éei	sprglk
sp	ér	egz	spéregzik	spéregzik	éei	sprgzk
sp	ér	ejl	spérejlik	spérejlik	éei	sprjlk
sp	ér	eml	spéremlik	spéremlik	éei	sprmlk
sp	et	é¥l	speté¥lik	speténylik	eéi	spt¥lk
sp	ib	á¥l	spibá¥lik	spibánylik	iái	spb¥lk
sp	ib	adz	spibadzik	spibadzik	iai	spbdzk
sp	ib	ádz	spibádzik	spibádzik	iái	spbdzk
sp	ib	agl	spibaglik	spibaglik	iai	spbglk
sp	ib	ágl	spibáglik	spibáglik	iái	spbglk
sp	ib	agz	spibagzik	spibagzik	iai	spbgzk
sp	ib	ágz	spibágzik	spibágzik	iái	spbgzk
sp	ib	ajl	spibajlik	spibajlik	iai	spbjlk
sp	ib	akl	spibaklik	spibaklik	iai	spbklk
sp	ib	aml	spibamlik	spibamlik	iai	spbmlk
sp	ib	arz	spibarzik	spibarzik	iai	spbrzk
sp	ib	árz	spibárzik	spibárzik	iái	spbrzk
sp	ib	é¥l	spibé¥lik	spibénylik	iéi	spb¥lk
sp	ib	edz	spibedzik	spibedzik	iei	spbdzk
sp	ib	egl	spibeglik	spibeglik	iei	spbglk
sp	ib	egz	spibegzik	spibegzik	iei	spbgzk
sp	ib	ejl	spibejlik	spibejlik	iei	spbjlk
sp	ib	eml	spibemlik	spibemlik	iei	spbmlk
sp	ih	á¥l	spihá¥lik	spihánylik	iái	sph¥lk
sp	ih	adz	spihadzik	spihadzik	iai	sphdzk
sp	ih	ádz	spihádzik	spihádzik	iái	sphdzk
sp	ih	agl	spihaglik	spihaglik	iai	sphglk
sp	ih	ágl	spiháglik	spiháglik	iái	sphglk
sp	ih	agz	spihagzik	spihagzik	iai	sphgzk
sp	ih	ágz	spihágzik	spihágzik	iái	sphgzk
sp	ih	ajl	spihajlik	spihajlik	iai	sphjlk
sp	ih	akl	spihaklik	spihaklik	iai	sphklk
sp	ih	aml	spihamlik	spihamlik	iai	sphmlk
sp	ih	arz	spiharzik	spiharzik	iai	sphrzk
sp	ih	árz	spihárzik	spihárzik	iái	sphrzk
sp	ih	é¥l	spihé¥lik	spihénylik	iéi	sph¥lk
sp	ih	edz	spihedzik	spihedzik	iei	sphdzk
sp	ih	egl	spiheglik	spiheglik	iei	sphglk
sp	ih	egz	spihegzik	spihegzik	iei	sphgzk
sp	ih	ejl	spihejlik	spihejlik	iei	sphjlk
sp	ih	eml	spihemlik	spihemlik	iei	sphmlk
sp	il	á¥l	spilá¥lik	spilánylik	iái	spl¥lk
sp	il	adz	spiladzik	spiladzik	iai	spldzk
sp	il	ádz	spiládzik	spiládzik	iái	spldzk
sp	il	agl	spilaglik	spilaglik	iai	splglk
sp	il	ágl	spiláglik	spiláglik	iái	splglk
sp	il	agz	spilagzik	spilagzik	iai	splgzk
sp	il	ágz	spilágzik	spilágzik	iái	splgzk
sp	il	ajl	spilajlik	spilajlik	iai	spljlk
sp	il	akl	spilaklik	spilaklik	iai	splklk
sp	il	aml	spilamlik	spilamlik	iai	splmlk
sp	il	arz	spilarzik	spilarzik	iai	splrzk
sp	il	árz	spilárzik	spilárzik	iái	splrzk
sp	il	é¥l	spilé¥lik	spilénylik	iéi	spl¥lk
sp	il	edz	spiledzik	spiledzik	iei	spldzk
sp	il	egl	spileglik	spileglik	iei	splglk
sp	il	egz	spilegzik	spilegzik	iei	splgzk
sp	il	ejl	spilejlik	spilejlik	iei	spljlk
sp	il	eml	spilemlik	spilemlik	iei	splmlk
sp	ir	á¥l	spirá¥lik	spiránylik	iái	spr¥lk
sp	ir	adz	spiradzik	spiradzik	iai	sprdzk
sp	ir	ádz	spirádzik	spirádzik	iái	sprdzk
sp	ir	agl	spiraglik	spiraglik	iai	sprglk
sp	ir	ágl	spiráglik	spiráglik	iái	sprglk
sp	ir	agz	spiragzik	spiragzik	iai	sprgzk
sp	ir	ágz	spirágzik	spirágzik	iái	sprgzk
sp	ir	ajl	spirajlik	spirajlik	iai	sprjlk
sp	ir	akl	spiraklik	spiraklik	iai	sprklk
sp	ir	aml	spiramlik	spiramlik	iai	sprmlk
sp	ir	é¥l	spiré¥lik	spirénylik	iéi	spr¥lk
sp	ir	edz	spiredzik	spiredzik	iei	sprdzk
sp	ir	egl	spireglik	spireglik	iei	sprglk
sp	ir	egz	spiregzik	spiregzik	iei	sprgzk
sp	ir	ejl	spirejlik	spirejlik	iei	sprjlk
sp	ir	eml	spiremlik	spiremlik	iei	sprmlk
sp	iv	á¥l	spivá¥lik	spiványlik	iái	spv¥lk
sp	iv	adz	spivadzik	spivadzik	iai	spvdzk
sp	iv	ádz	spivádzik	spivádzik	iái	spvdzk
sp	iv	agl	spivaglik	spivaglik	iai	spvglk
sp	iv	ágl	spiváglik	spiváglik	iái	spvglk
sp	iv	agz	spivagzik	spivagzik	iai	spvgzk
sp	iv	ágz	spivágzik	spivágzik	iái	spvgzk
sp	iv	ajl	spivajlik	spivajlik	iai	spvjlk
sp	iv	akl	spivaklik	spivaklik	iai	spvklk
sp	iv	aml	spivamlik	spivamlik	iai	spvmlk
sp	iv	arz	spivarzik	spivarzik	iai	spvrzk
sp	iv	árz	spivárzik	spivárzik	iái	spvrzk
sp	iv	é¥l	spivé¥lik	spivénylik	iéi	spv¥lk
sp	iv	edz	spivedzik	spivedzik	iei	spvdzk
sp	iv	egl	spiveglik	spiveglik	iei	spvglk
sp	iv	egz	spivegzik	spivegzik	iei	spvgzk
sp	iv	ejl	spivejlik	spivejlik	iei	spvjlk
sp	iv	eml	spivemlik	spivemlik	iei	spvmlk
sp	ob	ódz	spobódzik	spobódzik	oói	spbdzk
sp	og	ódz	spogódzik	spogódzik	oói	spgdzk
sp	oh	ódz	spohódzik	spohódzik	oói	sphdzk
sp	ol	ódz	spolódzik	spolódzik	oói	spldzk
sp	ól	o¥l	spólo¥lik	spólonylik	óoi	spl¥lk
sp	ól	okl	spóloklik	spóloklik	óoi	splklk
sp	ól	orz	spólorzik	spólorzik	óoi	splrzk
sp	or	ódz	sporódzik	sporódzik	oói	sprdzk
sp	ör	ődz	spörődzik	spörődzik	öői	sprdzk
sp	ör	űdz	spörűdzik	spörűdzik	öűi	sprdzk
sp	öt	ődz	spötődzik	spötődzik	öői	sptdzk
sp	öt	őrz	spötőrzik	spötőrzik	öői	sptrzk
sp	öt	űdz	spötűdzik	spötűdzik	öűi	sptdzk
sp	öv	ődz	spövődzik	spövődzik	öői	spvdzk
sp	öv	őrz	spövőrzik	spövőrzik	öői	spvrzk
sp	öv	űdz	spövűdzik	spövűdzik	öűi	spvdzk
sp	ub	o¥l	spubo¥lik	spubonylik	uoi	spb¥lk
sp	ub	ódz	spubódzik	spubódzik	uói	spbdzk
sp	ub	okl	spuboklik	spuboklik	uoi	spbklk
sp	ub	orz	spuborzik	spuborzik	uoi	spbrzk
sp	ug	o¥l	spugo¥lik	spugonylik	uoi	spg¥lk
sp	ug	ódz	spugódzik	spugódzik	uói	spgdzk
sp	ug	okl	spugoklik	spugoklik	uoi	spgklk
sp	ug	orz	spugorzik	spugorzik	uoi	spgrzk
sp	ül	ődz	spülődzik	spülődzik	üői	spldzk
sp	ül	ökl	spülöklik	spülöklik	üöi	splklk
sp	ül	őrz	spülőrzik	spülőrzik	üői	splrzk
sp	ül	űdz	spülűdzik	spülűdzik	üűi	spldzk
sp	ur	o¥l	spuro¥lik	spuronylik	uoi	spr¥lk
sp	ur	ódz	spuródzik	spuródzik	uói	sprdzk
sp	ur	okl	spuroklik	spuroklik	uoi	sprklk
sp	ür	ődz	spürődzik	spürődzik	üői	sprdzk
sp	ür	ökl	spüröklik	spüröklik	üöi	sprklk
sp	ür	űdz	spürűdzik	spürűdzik	üűi	sprdzk
sp	űr	ődz	spűrődzik	spűrődzik	űői	sprdzk
sp	űr	ökl	spűröklik	spűröklik	űöi	sprklk
ß	ag	á¥l	ßagá¥lik	szagánylik	aái	ßg¥lk
ß	ág	ajl	ßágajlik	szágajlik	áai	ßgjlk
ß	ág	akl	ßágaklik	szágaklik	áai	ßgklk
ß	ág	aml	ßágamlik	szágamlik	áai	ßgmlk
ß	al	á¥l	ßalá¥lik	szalánylik	aái	ßl¥lk
ß	al	ágl	ßaláglik	szaláglik	aái	ßlglk
ß	ál	agl	ßálaglik	szálaglik	áai	ßlglk
ß	ál	ajl	ßálajlik	szálajlik	áai	ßljlk
ß	ál	akl	ßálaklik	szálaklik	áai	ßlklk
ß	ál	aml	ßálamlik	szálamlik	áai	ßlmlk
ß	ar	á¥l	ßará¥lik	szaránylik	aái	ßr¥lk
ß	ar	ágl	ßaráglik	szaráglik	aái	ßrglk
ß	ár	agl	ßáraglik	száraglik	áai	ßrglk
ß	ár	ajl	ßárajlik	szárajlik	áai	ßrjlk
ß	ár	akl	ßáraklik	száraklik	áai	ßrklk
ß	ár	aml	ßáramlik	száramlik	áai	ßrmlk
ß	arj	á¥l	ßarjá¥lik	szarjánylik	aái	ßrj¥lk
ß	arj	ágl	ßarjáglik	szarjáglik	aái	ßrjglk
ß	at	á¥l	ßatá¥lik	szatánylik	aái	ßt¥lk
ß	at	ágl	ßatáglik	szatáglik	aái	ßtglk
ß	eh	é¥l	ßehé¥lik	szehénylik	eéi	ßh¥lk
ß	el	é¥l	ßelé¥lik	szelénylik	eéi	ßl¥lk
ß	él	egl	ßéleglik	széleglik	éei	ßlglk
ß	él	ejl	ßélejlik	szélejlik	éei	ßljlk
ß	él	eml	ßélemlik	szélemlik	éei	ßlmlk
ß	er	é¥l	ßeré¥lik	szerénylik	eéi	ßr¥lk
ß	ér	egl	ßéreglik	széreglik	éei	ßrglk
ß	ér	ejl	ßérejlik	szérejlik	éei	ßrjlk
ß	ér	eml	ßéremlik	széremlik	éei	ßrmlk
ß	et	é¥l	ßeté¥lik	szeténylik	eéi	ßt¥lk
ß	ib	á¥l	ßibá¥lik	szibánylik	iái	ßb¥lk
ß	ib	agl	ßibaglik	szibaglik	iai	ßbglk
ß	ib	ágl	ßibáglik	szibáglik	iái	ßbglk
ß	ib	ajl	ßibajlik	szibajlik	iai	ßbjlk
ß	ib	akl	ßibaklik	szibaklik	iai	ßbklk
ß	ib	aml	ßibamlik	szibamlik	iai	ßbmlk
ß	ib	é¥l	ßibé¥lik	szibénylik	iéi	ßb¥lk
ß	ib	egl	ßibeglik	szibeglik	iei	ßbglk
ß	ib	ejl	ßibejlik	szibejlik	iei	ßbjlk
ß	ib	eml	ßibemlik	szibemlik	iei	ßbmlk
ß	ih	á¥l	ßihá¥lik	szihánylik	iái	ßh¥lk
ß	ih	agl	ßihaglik	szihaglik	iai	ßhglk
ß	ih	ágl	ßiháglik	sziháglik	iái	ßhglk
ß	ih	ajl	ßihajlik	szihajlik	iai	ßhjlk
ß	ih	akl	ßihaklik	szihaklik	iai	ßhklk
ß	ih	aml	ßihamlik	szihamlik	iai	ßhmlk
ß	ih	é¥l	ßihé¥lik	szihénylik	iéi	ßh¥lk
ß	ih	egl	ßiheglik	sziheglik	iei	ßhglk
ß	ih	ejl	ßihejlik	szihejlik	iei	ßhjlk
ß	ih	eml	ßihemlik	szihemlik	iei	ßhmlk
ß	il	á¥l	ßilá¥lik	szilánylik	iái	ßl¥lk
ß	il	agl	ßilaglik	szilaglik	iai	ßlglk
ß	il	ágl	ßiláglik	sziláglik	iái	ßlglk
ß	il	ajl	ßilajlik	szilajlik	iai	ßljlk
ß	il	akl	ßilaklik	szilaklik	iai	ßlklk
ß	il	aml	ßilamlik	szilamlik	iai	ßlmlk
ß	il	é¥l	ßilé¥lik	szilénylik	iéi	ßl¥lk
ß	il	egl	ßileglik	szileglik	iei	ßlglk
ß	il	ejl	ßilejlik	szilejlik	iei	ßljlk
ß	il	eml	ßilemlik	szilemlik	iei	ßlmlk
ß	ir	á¥l	ßirá¥lik	sziránylik	iái	ßr¥lk
ß	ir	agl	ßiraglik	sziraglik	iai	ßrglk
ß	ir	ágl	ßiráglik	sziráglik	iái	ßrglk
ß	ir	ajl	ßirajlik	szirajlik	iai	ßrjlk
ß	ir	akl	ßiraklik	sziraklik	iai	ßrklk
ß	ir	aml	ßiramlik	sziramlik	iai	ßrmlk
ß	ir	é¥l	ßiré¥lik	szirénylik	iéi	ßr¥lk
ß	ir	egl	ßireglik	szireglik	iei	ßrglk
ß	ir	ejl	ßirejlik	szirejlik	iei	ßrjlk
ß	ir	eml	ßiremlik	sziremlik	iei	ßrmlk
ß	iv	á¥l	ßivá¥lik	sziványlik	iái	ßv¥lk
ß	iv	agl	ßivaglik	szivaglik	iai	ßvglk
ß	iv	ágl	ßiváglik	sziváglik	iái	ßvglk
ß	iv	ajl	ßivajlik	szivajlik	iai	ßvjlk
ß	iv	akl	ßivaklik	szivaklik	iai	ßvklk
ß	iv	aml	ßivamlik	szivamlik	iai	ßvmlk
ß	iv	é¥l	ßivé¥lik	szivénylik	iéi	ßv¥lk
ß	iv	egl	ßiveglik	sziveglik	iei	ßvglk
ß	iv	ejl	ßivejlik	szivejlik	iei	ßvjlk
ß	iv	eml	ßivemlik	szivemlik	iei	ßvmlk
ß	ól	o¥l	ßólo¥lik	szólonylik	óoi	ßl¥lk
ß	ól	okl	ßóloklik	szóloklik	óoi	ßlklk
ß	ub	o¥l	ßubo¥lik	szubonylik	uoi	ßb¥lk
ß	ub	okl	ßuboklik	szuboklik	uoi	ßbklk
ß	ug	o¥l	ßugo¥lik	szugonylik	uoi	ßg¥lk
ß	ug	okl	ßugoklik	szugoklik	uoi	ßgklk
ß	ül	ökl	ßülöklik	szülöklik	üöi	ßlklk
ß	ur	o¥l	ßuro¥lik	szuronylik	uoi	ßr¥lk
ß	ur	okl	ßuroklik	szuroklik	uoi	ßrklk
ß	ür	ökl	ßüröklik	szüröklik	üöi	ßrklk
ß	űr	ökl	ßűröklik	szűröklik	űöi	ßrklk
ß	urj	o¥l	ßurjo¥lik	szurjonylik	uoi	ßrj¥lk
ß	urj	okl	ßurjoklik	szurjoklik	uoi	ßrjklk
t	ag	á¥l	tagá¥lik	tagánylik	aái	tg¥lk
t	ag	ádz	tagádzik	tagádzik	aái	tgdzk
t	ag	árz	tagárzik	tagárzik	aái	tgrzk
t	ág	adz	tágadzik	tágadzik	áai	tgdzk
t	ág	ajl	tágajlik	tágajlik	áai	tgjlk
t	ág	akl	tágaklik	tágaklik	áai	tgklk
t	ág	akß	tágakßik	tágakszik	áai	tgkßk
t	ág	aml	tágamlik	tágamlik	áai	tgmlk
t	ág	apß	tágapßik	tágapszik	áai	tgpßk
t	ág	arz	tágarzik	tágarzik	áai	tgrzk
t	ág	asl	tágaslik	tágaslik	áai	tgslk
t	al	á¥l	talá¥lik	talánylik	aái	tl¥lk
t	al	ádz	taládzik	taládzik	aái	tldzk
