"word";"lemma";"freq";"lemmafreq";"syllable_count";"analysis";"pos";"cv_skeleton"
"rulettnél";"rulett";"1";"438";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvcccvc"
"rulettbe";"rulett";"1";"438";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvcccv"
"Ruprechtnek";"Ruprecht";"1";"22";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccccvc"
"sajmeggyre";"sajmeggy";"1";"43";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvcccv"
"sakternek";"sakter";"1";"34";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"sakternál";"sakter";"1";"34";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"sakternak";"sakter";"1";"34";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Salembe";"Salem";"1";"77";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"sameszra";"samesz";"1";"54";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"samesznek";"samesz";"1";"54";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"samesznak";"samesz";"1";"54";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"sameszban";"samesz";"1";"54";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Sárrétbe";"Sárrét";"1";"364";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Sárrétben";"Sárrét";"1";"364";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Sárszegnél";"Sárszeg";"1";"39";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"sasszemre";"sasszem";"1";"113";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Schaffernél";"Schaffer";"1";"102";"3";"NOUN<CAS<ADE>>";"NOUN";"cccvccvccvc"
"Schaffernek";"Schaffer";"1";"102";"3";"NOUN<CAS<DAT>>";"NOUN";"cccvccvccvc"
"Schwartzerbe";"Schwartzer";"1";"10";"3";"NOUN<CAS<ILL>>";"NOUN";"ccccvcccvccv"
"Schwarczernak";"Schwarczer";"1";"4";"3";"NOUN<CAS<DAT>>";"NOUN";"ccccvcccvccvc"
"Schusternak";"Schuster";"1";"1171";"3";"NOUN<CAS<DAT>>";"NOUN";"cccvccvccvc"
"Schullerbe";"Schuller";"1";"75";"3";"NOUN<CAS<ILL>>";"NOUN";"cccvccvccv"
"Skanzennál";"skanzen";"1";"1005";"3";"NOUN<CAS<ADE>>";"NOUN";"ccvccvccvc"
"Skanzennak";"skanzen";"1";"1005";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvccvccvc"
"Skorzenynek";"Skorzeny";"1";"7";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvccvccvc"
"slágernak";"sláger";"1";"5629";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcvccvc"
"slágerban";"sláger";"1";"5629";"3";"NOUN<CAS<INE>>";"NOUN";"ccvcvccvc"
"smasszerban";"smasszer";"1";"192";"3";"NOUN<CAS<INE>>";"NOUN";"ccvccvccvc"
"smasszerra";"smasszer";"1";"192";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvccvccv"
"snapszerben";"snapszer";"1";"28";"3";"NOUN<CAS<INE>>";"NOUN";"ccvccvccvc"
"sóderra";"sóder";"1";"532";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"sóderban";"sóder";"1";"532";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"sóletre";"sólet";"1";"147";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"sóletnek";"sólet";"1";"147";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"sóletnak";"sólet";"1";"147";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"sorsjegyben";"sorsjegy";"1";"869";"3";"NOUN<CAS<INE>>";"NOUN";"cvcccvccvc"
"sorvégre";"sorvég";"1";"242";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"sorvégben";"sorvég";"1";"242";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"sparhertnél";"sparhert";"1";"24";"3";"NOUN<CAS<ADE>>";"NOUN";"ccvccvcccvc"
"sparhertbe";"sparhert";"1";"24";"3";"NOUN<CAS<ILL>>";"NOUN";"ccvccvcccv"
"sparhertben";"sparhert";"1";"24";"3";"NOUN<CAS<INE>>";"NOUN";"ccvccvcccvc"
"Stadlerben";"Stadler";"1";"385";"3";"NOUN<CAS<INE>>";"NOUN";"ccvccvccvc"
"Stájerbe";"stájer";"1";"202";"3";"ADJ<CAS<ILL>>";"ADJ";"ccvcvccv"
"Stájerben";"stájer";"1";"202";"3";"ADJ<CAS<INE>>";"ADJ";"ccvcvccvc"
"Stájerban";"stájer";"1";"202";"3";"ADJ<CAS<INE>>";"ADJ";"ccvcvccvc"
"stoppernak";"stopper";"1";"390";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvccvccvc"
"Stromfeldnek";"Stromfeld";"1";"180";"3";"NOUN<CAS<DAT>>";"NOUN";"cccvccvcccvc"
"Stromfeldben";"Stromfeld";"1";"180";"3";"NOUN<CAS<INE>>";"NOUN";"cccvccvcccvc"
"sublernek";"subler";"1";"7";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"stukkernek";"stukker";"1";"158";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvccvccvc"
"sumérre";"sumér";"1";"980";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"sumernek";"sumer";"1";"345";"3";"ADJ<CAS<DAT>>";"ADJ";"cvcvccvc"
"Sumérnál";"sumér";"1";"980";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"sumernak";"sumer";"1";"345";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Sumérba";"sumér";"1";"980";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"suszterre";"suszter";"1";"539";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Svábhegynek";"Svábhegy";"1";"291";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvccvccvc"
"szájszélbe";"szájszél";"1";"148";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"szaknyelvnél";"szaknyelv";"1";"3479";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvcccvc"
"számnévre";"számnév";"1";"287";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"számnévnek";"számnév";"1";"287";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Szandtnernek";"Szandtner";"1";"41";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvccccvccvc"
"Szárhegyre";"Szárhegy";"1";"63";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvccvccv"
"szárnyéknál";"szárnyék";"1";"58";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"szárnyékba";"szárnyék";"1";"58";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"szárnyvégre";"szárnyvég";"1";"245";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvccv"
"Szászkézdre";"Szászkézd";"1";"1";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvccvcccv"
"szaténbe";"szatén";"1";"295";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"szkanderra";"szkander";"1";"77";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvccvccv"
"szkandernek";"szkander";"1";"77";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvccvccvc"
"Szkúnernek";"szkúner";"1";"14";"3";"NOUN<CAS<DAT>>";"NOUN";"cccvcvccvc"
"szlovénnál";"szlovén";"1";"6219";"3";"NOUN<CAS<ADE>>";"NOUN";"ccvcvccvc"
"szlovénnak";"szlovén";"1";"6219";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcvccvc"
"szószéknél";"szószék";"1";"2392";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"szubrettnél";"szubrett";"1";"69";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvcccvc"
"szubrettbe";"szubrett";"1";"69";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvcccv"
"tájnyelvbe";"tájnyelv";"1";"395";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvcccv"
"tajtéknál";"tajték";"1";"374";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"tallérnál";"tallér";"1";"677";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"táncestnek";"táncest";"1";"283";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvcccvc"
"táncestbe";"táncest";"1";"283";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvcccv"
"táncrendre";"táncrend";"1";"242";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvcccv"
"Tangerre";"Tanger";"1";"56";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Tangerban";"Tanger";"1";"56";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"tangensre";"tangens";"1";"76";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvcccv"
"tannyelvre";"tannyelv";"1";"2234";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvcccv"
"tanszernek";"tanszer";"1";"477";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"tányérbe";"tányér";"1";"7677";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"tapperra";"tapper";"1";"21";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"tapperban";"tapper";"1";"21";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"taréjra";"taréj";"1";"227";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"taréjnak";"taréj";"1";"227";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"taréjban";"taréj";"1";"227";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"tárgyévbe";"tárgyév";"1";"8466";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"tárgyképnek";"tárgykép";"1";"20";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccvc"
"tárhelybe";"tárhely";"1";"7602";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"tárhelyben";"tárhely";"1";"7602";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Taskentban";"Taskent";"1";"89";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvcccvc"
"taszternél";"taszter";"1";"10";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Thalészre";"Thalész";"1";"201";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvcvccv"
"Thalésznál";"Thalész";"1";"201";"3";"NOUN<CAS<ADE>>";"NOUN";"ccvcvccvc"
"Tófejnek";"Tófej";"1";"55";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"tollkésnek";"tollkés";"1";"25";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccvc"
"tollhegybe";"tollhegy";"1";"164";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcccvccv"
"torzképbe";"torzkép";"1";"265";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcccvccv"
"torzképben";"torzkép";"1";"265";"3";"NOUN<CAS<INE>>";"NOUN";"cvcccvccvc"
"totemnél";"totem";"1";"380";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"totemra";"totem";"1";"380";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Towerre";"Tower";"1";"293";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"trapéznál";"trapéz";"1";"1039";"3";"NOUN<CAS<ADE>>";"NOUN";"ccvcvccvc"
"Trattnernél";"Trattner";"1";"47";"3";"NOUN<CAS<ADE>>";"NOUN";"ccvcccvccvc"
"Trattnernek";"Trattner";"1";"47";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcccvccvc"
"Tumlernek";"Tumler";"1";"27";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"tyúkszemnek";"tyúkszem";"1";"310";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"tyúkszembe";"tyúkszem";"1";"310";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Tyumenybe";"Tyumeny";"1";"8";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Tyumenyben";"Tyumeny";"1";"8";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"vadlesnél";"vadles";"1";"121";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"vadlesbe";"vadles";"1";"121";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Vadkertnek";"Vadkert";"1";"199";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvcccvc"
"vadméznek";"vadméz";"1";"45";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"vadméhnek";"vadméh";"1";"68";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"vadmeggyre";"vadmeggy";"1";"4";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvcccv"
"valcernek";"valcer";"1";"137";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"valcernak";"valcer";"1";"137";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"vállrészre";"vállrész";"1";"59";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvccv"
"vállrésznek";"vállrész";"1";"59";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccvc"
"vállrészbe";"vállrész";"1";"59";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcccvccv"
"vamzerra";"vamzer";"1";"65";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Vaskézre";"vaskéz";"1";"103";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"váteszben";"vátesz";"1";"344";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Waltnerra";"Waltner";"1";"71";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvccv"
"Walterre";"Walter";"1";"1695";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Wallnernek";"Wallner";"1";"164";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccvc"
"Wallnernak";"Wallner";"1";"164";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccvc"
"Walesban";"Wales";"1";"650";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Wagnerbe";"Wagner";"1";"2160";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Wágnerba";"Wágner";"1";"279";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Wawelnek";"Wawel";"1";"81";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"zárjegyben";"zárjegy";"1";"1224";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"zárjelbe";"zárjel";"1";"16";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"zárnyelvnek";"zárnyelv";"1";"37";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvcccvc"
"zártszékbe";"zártszék";"1";"14";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcccvccv"
"zártszékben";"zártszék";"1";"14";"3";"NOUN<CAS<INE>>";"NOUN";"cvcccvccvc"
"zsánernek";"zsáner";"1";"246";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"zsanérnál";"zsanér";"1";"235";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"zsanérba";"zsanér";"1";"235";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Zsanettra";"Zsanett";"1";"808";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvcvcccv"
"zsánerre";"zsáner";"1";"246";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"zsombéknak";"zsombék";"1";"273";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"zsombékba";"zsombék";"1";"273";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Zsótérra";"Zsótér";"1";"730";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvcvccv"
"Zsótérnél";"Zsótér";"1";"730";"3";"NOUN<CAS<ADE>>";"NOUN";"ccvcvccvc"
