form_1	freq_1	stem	xpostag	variation	lemma_freq_corrected	corpus_size	form_2	freq_2	odds	log_odds	base	derivational	nsyl	base_tr	suffix	vowel	darab
haragszunk	3066	harag	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	12272826	8570080167	haragudunk	3	766.75	6.642160802994361	haragszik	szik	2	haragßik	ünk	NA	sz
haragszotok	817	harag	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	12272826	8570080167	haragudtok	138	5.884892086330935	1.7723884034720552	haragszik	szik	2	haragßik	tek	NA	sz
haragszanak	3340	harag	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	12272826	8570080167	haragusznak	298	11.173913043478262	2.41358186896607	haragszik	szik	2	haragßik	nek	NA	sz
háramlana	159	háram	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	15084	8570080167	háramolna	4	32	3.4657359027997265	háramlik	lik	2	háramlik	NA	NA	l
háramlani	39	háram	[/V][Inf]	cselekszenek/cselekednek	15084	8570080167	háramolni	4	8	2.0794415416798357	háramlik	lik	2	háramlik	NA	NA	l
háramlanak	89	háram	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	15084	8570080167	háramolnak	1	45	3.80666248977032	háramlik	lik	2	háramlik	nek	NA	l
hasonlana	3	hason	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	831860	8570080167	hasonulna	40	0.0975609756097561	-2.327277705584417	hasonlik	lik	2	hasonlik	NA	NA	l
hasonlani	16	hason	[/V][Inf]	cselekszenek/cselekednek	831860	8570080167	hasonulni	885	0.01918735891647855	-3.953503606548865	hasonlik	lik	2	hasonlik	NA	NA	l
hasonlunk	8	hason	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	831860	8570080167	hasonulunk	94	0.09473684210526316	-2.356652314264321	hasonlik	lik	2	hasonlik	ünk	NA	l
hasonlotok	1	hason	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	831860	8570080167	hasonultok	13	0.14285714285714285	-1.9459101490553137	hasonlik	lik	2	hasonlik	tek	NA	l
hasonlanak	22	hason	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	831860	8570080167	hasonulnak	347	0.06609195402298851	-2.716708263845325	hasonlik	lik	2	hasonlik	nek	NA	l
hasonlottak	18	hason	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	831860	8570080167	hasonultak	188	0.10052910052910052	-2.297308035893202	hasonlik	lik	2	hasonlik	NA	NA	l
hiányzana	92	hiány	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	66161846	8570080167	hiányozna	11248	0.00826740154680416	-4.79543502163957	hiányzik	zik	2	hiá¥zik	NA	NA	z
hiányzani	64	hiány	[/V][Inf]	cselekszenek/cselekednek	66161846	8570080167	hiányozni	29742	0.00218538815855831	-6.125961819274488	hiányzik	zik	2	hiá¥zik	NA	NA	z
hiányzotok	5	hiány	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	66161846	8570080167	hiányoztok	938	0.00638977635782747	-5.0530560099802075	hiányzik	zik	2	hiá¥zik	tek	NA	z
hiányzanak	2230	hiány	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	66161846	8570080167	hiányoznak	75322	0.0296191070456567	-3.5193356176037778	hiányzik	zik	2	hiá¥zik	nek	NA	z
hiányzottak	277	hiány	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	66161846	8570080167	hiányoztak	21899	0.01269406392694063	-4.366620802113955	hiányzik	zik	2	hiá¥zik	NA	NA	z
hírleni	2	hír	[/V][Inf]	cselekszenek/cselekednek	85212	8570080167	hírelni	30	0.0967741935483871	-2.3353749158170367	hírlik	lik	1	hírlik	NA	NA	l
hírlenek	3	hír	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	85212	8570080167	hírelnek	3	1	0	hírlik	lik	1	hírlik	nek	NA	l
hólyagzani	11	hólyag	[/V][Inf]	cselekszenek/cselekednek	596	8570080167	hólyagozni	13	0.8571428571428571	-0.15415067982725836	hólyagzik	zik	2	hó¬agzik	NA	NA	z
homálylani	2	homály	[/V][Inf]	cselekszenek/cselekednek	785	8570080167	homályolni	1	1.5	0.4054651081081644	homálylik	lik	2	homá¬lik	NA	NA	l
hullámzana	85	hullám	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	1329613	8570080167	hullámozna	137	0.6231884057971014	-0.47290638890369696	hullámzik	zik	2	hullámzik	NA	NA	z
hullámzani	518	hullám	[/V][Inf]	cselekszenek/cselekednek	1329613	8570080167	hullámozni	568	0.9121265377855888	-0.09197655096044231	hullámzik	zik	2	hullámzik	NA	NA	z
hullámzunk	204	hullám	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	1329613	8570080167	hullámozunk	3	51.25	3.9367156180185177	hullámzik	zik	2	hullámzik	ünk	NA	z
hullámzanak	899	hullám	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	1329613	8570080167	hullámoznak	652	1.3782542113323124	0.3208176340478797	hullámzik	zik	2	hullámzik	nek	NA	z
hullámzottak	319	hullám	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	1329613	8570080167	hullámoztak	452	0.7064017660044151	-0.34757112968926174	hullámzik	zik	2	hullámzik	NA	NA	z
igyekszeni	1	igyek	[/V][Inf]	cselekszenek/cselekednek	163294398	8570080167	igyekezni	10944	1.827318410232983e-4	-8.607490829397017	igyekszik	szik	2	i©ekßik	NA	NA	sz
igyekszünk	177274	igyek	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	163294398	8570080167	igyekezünk	1113	159.13375224416518	5.069745057684968	igyekszik	szik	2	i©ekßik	ünk	NA	sz
igyekszetek	10	igyek	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	163294398	8570080167	igyekeztek	103996	1.057722818927469e-4	-9.154222058755234	igyekszik	szik	2	i©ekßik	tek	NA	sz
igyekszenek	6951	igyek	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	163294398	8570080167	igyekeznek	171561	0.04052179387043751	-3.2059153293467126	igyekszik	szik	2	i©ekßik	nek	NA	sz
iramlanak	209	iram	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	11891	8570080167	iramolnak	1	105	4.653960350157523	iramlik	lik	2	iramlik	nek	NA	l
ivarzani	62	ivar	[/V][Inf]	cselekszenek/cselekednek	5234	8570080167	ivarozni	3	15.75	2.7568403652716422	ivarzik	zik	2	ivarzik	NA	NA	z
ízlene	842	íz	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	2195683	8570080167	ízelne	1	421.5	6.04381977744191	ízlik	lik	1	ízlik	NA	NA	l
ízleni	4571	íz	[/V][Inf]	cselekszenek/cselekednek	2195683	8570080167	ízelni	23	190.5	5.249652194566756	ízlik	lik	1	ízlik	NA	NA	l
ízlünk	5	íz	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	2195683	8570080167	ízelünk	3	1.5	0.4054651081081644	ízlik	lik	1	ízlik	ünk	NA	l
ízletek	10	íz	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	2195683	8570080167	ízeltek	8	1.2222222222222223	0.20067069546215124	ízlik	lik	1	ízlik	tek	NA	l
ízlenek	1253	íz	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	2195683	8570080167	ízelnek	1	627	6.440946540632921	ízlik	lik	1	ízlik	nek	NA	l
ízlettek	1282	íz	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	2195683	8570080167	ízeltek	4	256.6	5.547518452181536	ízlik	lik	1	ízlik	NA	NA	l
kékleni	30	kék	[/V][Inf]	cselekszenek/cselekednek	22009	8570080167	kékelni	2	10.333333333333334	2.3353749158170367	kéklik	lik	1	kéklik	NA	NA	l
kéklenek	212	kék	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	22009	8570080167	kékelnek	1	106.5	4.66814498514948	kéklik	lik	1	kéklik	nek	NA	l
kimagaslana	14	kimagas	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	120962	8570080167	kimagasodna	8	1.6666666666666667	0.5108256237659907	kimagaslik	lik	3	kimagaslik	NA	NA	l
kimagaslani	48	kimagas	[/V][Inf]	cselekszenek/cselekednek	120962	8570080167	kimagasodni	41	1.1666666666666667	0.15415067982725836	kimagaslik	lik	3	kimagaslik	NA	NA	l
kimagaslanak	644	kimagas	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	120962	8570080167	kimagasodnak	55	11.517857142857142	2.4438986260606232	kimagaslik	lik	3	kimagaslik	nek	NA	l
kimagaslottak	215	kimagas	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	120962	8570080167	kimagasodtak	23	9	2.1972245773362196	kimagaslik	lik	3	kimagaslik	NA	NA	l
ködleni	8	köd	[/V][Inf]	cselekszenek/cselekednek	14017	8570080167	ködölni	41	0.21428571428571427	-1.540445040947149	ködlik	lik	1	ködlik	NA	NA	l
ködlenek	72	köd	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	14017	8570080167	ködölnek	21	3.3181818181818183	1.199416987790075	ködlik	lik	1	ködlik	nek	NA	l
ködlöttek	31	köd	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	14017	8570080167	ködöltek	9	3.2	1.1631508098056809	ködlik	lik	1	ködlik	NA	NA	l
kotlana	7	kot	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	108182	8570080167	kotolna	8	0.8888888888888888	-0.11778303565638353	kotlik	lik	1	kotlik	NA	NA	l
kotlani	470	kot	[/V][Inf]	cselekszenek/cselekednek	108182	8570080167	kotolni	21	21.40909090909091	3.063815640658102	kotlik	lik	1	kotlik	NA	NA	l
kotlanak	449	kot	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	108182	8570080167	kotolnak	6	64.28571428571429	4.163337433709052	kotlik	lik	1	kotlik	nek	NA	l
kotlottak	120	kot	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	108182	8570080167	kotoltak	7	15.125	2.716349003916905	kotlik	lik	1	kotlik	NA	NA	l
lecsillapszanak	9	lecsillap	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	359454	8570080167	lecsillapodnak	779	0.01282051282051282	-4.356708826689592	lecsillapszik	szik	3	leçillapßik	nek	NA	sz
lélegzene	26	léleg	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	15485442	8570080167	lélegezne	328	0.08206686930091185	-2.5002208847610428	lélegzik	zik	2	lélegzik	NA	NA	z
lélegzeni	531	léleg	[/V][Inf]	cselekszenek/cselekednek	15485442	8570080167	lélegezni	14415	0.03690344062153163	-3.2994504905064748	lélegzik	zik	2	lélegzik	NA	NA	z
lélegzünk	3911	léleg	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	15485442	8570080167	lélegezünk	40	95.41463414634148	4.558231964450401	lélegzik	zik	2	lélegzik	ünk	NA	z
lélegzetek	5	léleg	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	15485442	8570080167	lélegeztek	997	0.00601202404809619	-5.113993807083409	lélegzik	zik	2	lélegzik	tek	NA	z
lélegzenek	209	léleg	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	15485442	8570080167	lélegeznek	3829	0.05483028720626632	-2.903512551457223	lélegzik	zik	2	lélegzik	nek	NA	z
lúdbőrzeni	3	lúdbőr	[/V][Inf]	cselekszenek/cselekednek	16048	8570080167	lúdbőrözni	88	0.0449438202247191	-3.1023420086122493	lúdbőrzik	zik	2	lúdbőrzik	NA	NA	z
lúdbőrzünk	1	lúdbőr	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	16048	8570080167	lúdbőrözünk	5	0.3333333333333333	-1.0986122886681098	lúdbőrzik	zik	2	lúdbőrzik	ünk	NA	z
lúdbőrzenek	1	lúdbőr	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	16048	8570080167	lúdbőröznek	10	0.18181818181818185	-1.7047480922384253	lúdbőrzik	zik	2	lúdbőrzik	nek	NA	z
magzani	8	mag	[/V][Inf]	cselekszenek/cselekednek	132765	8570080167	magozni	515	0.01744186046511628	-4.048882188145344	magzik	zik	1	magzik	NA	NA	z
magzunk	1	mag	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	132765	8570080167	magozunk	30	0.06451612903225806	-2.740840023925201	magzik	zik	1	magzik	ünk	NA	z
magzanak	16	mag	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	132765	8570080167	magoznak	30	0.5483870967741935	-0.6007738604289302	magzik	zik	1	magzik	nek	NA	z
magzottak	3	mag	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	132765	8570080167	magoztak	12	0.3076923076923077	-1.1786549963416462	magzik	zik	1	magzik	NA	NA	z
magaslani	13	magas	[/V][Inf]	cselekszenek/cselekednek	1149186	8570080167	magasodni	264	0.05283018867924528	-2.9406724963709636	magaslik	lik	2	magaslik	NA	NA	l
magaslanak	224	magas	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	1149186	8570080167	magasodnak	2735	0.08223684210526316	-2.498151876538021	magaslik	lik	2	magaslik	nek	NA	l
magaslottak	86	magas	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	1149186	8570080167	magasodtak	1138	0.07638279192273925	-2.571997844792598	magaslik	lik	2	magaslik	NA	NA	l
melegszünk	453	meleg	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	3625379	8570080167	melegedünk	122	3.6910569105691056	1.3059128426689304	melegszik	szik	2	melegßik	ünk	NA	sz
melegszetek	3	meleg	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	3625379	8570080167	melegedtek	1427	0.00280112044817927	-5.877735781779639	melegszik	szik	2	melegßik	tek	NA	sz
melegszenek	2143	meleg	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	3625379	8570080167	melegednek	2449	0.8751020408163265	-0.13341478134808013	melegszik	szik	2	melegßik	nek	NA	sz
mosakszani	3	mosak	[/V][Inf]	cselekszenek/cselekednek	872844	8570080167	mosakodni	3404	0.00117474302496328	-6.746705857463722	mosakszik	szik	2	mosakßik	NA	NA	sz
mosakszunk	197	mosak	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	872844	8570080167	mosakodunk	121	1.6229508196721312	0.4842459859612787	mosakszik	szik	2	mosakßik	ünk	NA	sz
mosakszanak	150	mosak	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	872844	8570080167	mosakodnak	576	0.2616984402079723	-1.3405624296931753	mosakszik	szik	2	mosakßik	nek	NA	sz
növekszünk	1458	növek	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	58348947	8570080167	növekedünk	700	2.081312410841655	0.7329986614881957	növekszik	szik	2	növekßik	ünk	NA	sz
növekszetek	3	növek	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	58348947	8570080167	növekedtek	19710	2.029323727867688e-4	-8.50263777340704	növekszik	szik	2	növekßik	tek	NA	sz
növekszenek	3167	növek	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	58348947	8570080167	növekednek	21331	0.1485092818301144	-1.9071078187861763	növekszik	szik	2	növekßik	nek	NA	sz
nyaklani	7	nyak	[/V][Inf]	cselekszenek/cselekednek	4204	8570080167	nyakolni	1	4	1.3862943611198906	nyaklik	lik	1	¥aklik	NA	NA	l
nyugszana	5	nyug	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	45649875	8570080167	nyugodna	524	0.01142857142857142	-4.471638793363569	nyugszik	szik	1	¥ugßik	NA	NA	sz
nyugszani	1	nyug	[/V][Inf]	cselekszenek/cselekednek	45649875	8570080167	nyugodni	26184	7.637960664502578e-5	-9.479794826153643	nyugszik	szik	1	¥ugßik	NA	NA	sz
nyugszunk	1169	nyug	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	45649875	8570080167	nyugodunk	11	97.5	4.579852378003801	nyugszik	szik	1	¥ugßik	ünk	NA	sz
nyugszotok	19	nyug	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	45649875	8570080167	nyugodtok	14	1.3333333333333333	0.28768207245178085	nyugszik	szik	1	¥ugßik	tek	NA	sz
nyugszanak	12611	nyug	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	45649875	8570080167	nyugodnak	624	20.1792	3.00465237092855	nyugszik	szik	1	¥ugßik	nek	NA	sz
omlana	673	om	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	4347256	8570080167	omolna	115	5.810344827586207	1.7596399198059425	omlik	lik	1	omlik	NA	NA	l
omlani	2610	om	[/V][Inf]	cselekszenek/cselekednek	4347256	8570080167	omolni	160	16.217391304347824	2.786084203714666	omlik	lik	1	omlik	NA	NA	l
omlotok	8	om	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	4347256	8570080167	omoltok	1	4.5	1.5040773967762742	omlik	lik	1	omlik	tek	NA	l
omlanak	2878	om	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	4347256	8570080167	omolnak	174	16.451428571428572	2.8004123166886616	omlik	lik	1	omlik	nek	NA	l
omlottak	2514	om	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	4347256	8570080167	omoltak	85	29.24418604651163	3.375680786280332	omlik	lik	1	omlik	NA	NA	l
ömlene	472	öm	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	3741861	8570080167	ömölne	91	5.141304347826087	1.6373068114428926	ömlik	lik	1	ömlik	NA	NA	l
ömleni	2782	öm	[/V][Inf]	cselekszenek/cselekednek	3741861	8570080167	ömölni	32	84.33333333333333	4.43477720005941	ömlik	lik	1	ömlik	NA	NA	l
ömlötök	3	öm	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	3741861	8570080167	ömöltök	1	2	0.6931471805599453	ömlik	lik	1	ömlik	tek	NA	l
ömlenek	4143	öm	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	3741861	8570080167	ömölnek	61	66.83870967741936	4.202282398894227	ömlik	lik	1	ömlik	nek	NA	l
ömlöttek	1501	öm	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	3741861	8570080167	ömöltek	22	65.30434782608695	4.17905861639493	ömlik	lik	1	ömlik	NA	NA	l
örvényleni	441	örvény	[/V][Inf]	cselekszenek/cselekednek	75562	8570080167	örvényelni	1	221	5.3981627015177525	örvénylik	lik	2	örvé¥lik	NA	NA	l
összhangzani	1	összhang	[/V][Inf]	cselekszenek/cselekednek	554	8570080167	összhangozni	1	1	0	összhangzik	zik	2	ösßhangzik	NA	NA	z
összhangzanak	12	összhang	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	554	8570080167	összhangoznak	3	3.25	1.1786549963416462	összhangzik	zik	2	ösßhangzik	nek	NA	z
összhangzottak	1	összhang	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	554	8570080167	összhangoztak	1	1	0	összhangzik	zik	2	ösßhangzik	NA	NA	z
oszlana	522	osz	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	8076952	8570080167	oszolna	12	40.23076923076923	3.694632106603386	oszlik	lik	1	oßlik	NA	NA	l
oszlani	1628	osz	[/V][Inf]	cselekszenek/cselekednek	8076952	8570080167	oszolni	335	4.848214285714286	1.5786104486388408	oszlik	lik	1	oßlik	NA	NA	l
oszlunk	301	osz	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	8076952	8570080167	oszolunk	7	37.75	3.6309854756950335	oszlik	lik	1	oßlik	ünk	NA	l
oszlotok	4	osz	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	8076952	8570080167	oszoltok	1	2.5	0.9162907318741552	oszlik	lik	1	oßlik	tek	NA	l
oszlanak	11040	osz	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	8076952	8570080167	oszolnak	148	74.1006711409396	4.305424589493678	oszlik	lik	1	oßlik	nek	NA	l
oszlottak	3870	osz	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	8076952	8570080167	oszoltak	137	28.05072463768116	3.3340144654204433	oszlik	lik	1	oßlik	NA	NA	l
özönlene	59	özön	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	582160	8570080167	özönölne	3	15	2.70805020110221	özönlik	lik	2	özönlik	NA	NA	l
özönleni	1428	özön	[/V][Inf]	cselekszenek/cselekednek	582160	8570080167	özönölni	9	142.9	4.9621450849358215	özönlik	lik	2	özönlik	NA	NA	l
özönlenek	4997	özön	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	582160	8570080167	özönölnek	50	98	4.584967478670572	özönlik	lik	2	özönlik	nek	NA	l
özönlöttek	4772	özön	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	582160	8570080167	özönöltek	28	164.58620689655172	5.103434487019422	özönlik	lik	2	özönlik	NA	NA	l
párzana	12	pár	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	66915	8570080167	pározna	8	1.4444444444444444	0.36772478012531734	párzik	zik	1	párzik	NA	NA	z
párzani	419	pár	[/V][Inf]	cselekszenek/cselekednek	66915	8570080167	pározni	97	4.285714285714286	1.455287232606842	párzik	zik	1	párzik	NA	NA	z
párzunk	12	pár	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	66915	8570080167	pározunk	1	6.5	1.8718021769015911	párzik	zik	1	párzik	ünk	NA	z
párzanak	873	pár	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	66915	8570080167	pároznak	13	62.42857142857143	4.1340230460402765	párzik	zik	1	párzik	nek	NA	z
párzottak	107	pár	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	66915	8570080167	pároztak	28	3.724137931034482	1.3148353971377456	párzik	zik	1	párzik	NA	NA	z
parázslani	197	parázs	[/V][Inf]	cselekszenek/cselekednek	35815	8570080167	parázsolni	6	28.285714285714285	3.3423568816392217	parázslik	lik	2	paráΩlik	NA	NA	l
parázslottak	135	parázs	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	35815	8570080167	parázsoltak	1	68	4.219507705176107	parázslik	lik	2	paráΩlik	NA	NA	l
patakzani	74	patak	[/V][Inf]	cselekszenek/cselekednek	20376	8570080167	patakozni	14	5	1.6094379124341005	patakzik	zik	2	patakzik	NA	NA	z
patakzanak	135	patak	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	20376	8570080167	patakoznak	4	27.2	3.3032169733019514	patakzik	zik	2	patakzik	nek	NA	z
patakzottak	338	patak	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	20376	8570080167	patakoztak	14	22.6	3.1179499062782403	patakzik	zik	2	patakzik	NA	NA	z
pattogzani	59	pattog	[/V][Inf]	cselekszenek/cselekednek	17899	8570080167	pattogozni	1	30	3.4011973816621555	pattogzik	zik	2	pattogzik	NA	NA	z
porzana	135	por	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	220543	8570080167	porozna	7	17	2.833213344056216	porzik	zik	1	porzik	NA	NA	z
porzani	65	por	[/V][Inf]	cselekszenek/cselekednek	220543	8570080167	porozni	182	0.3606557377049181	-1.0198314108149953	porzik	zik	1	porzik	NA	NA	z
porzunk	31	por	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	220543	8570080167	porozunk	7	4	1.3862943611198906	porzik	zik	1	porzik	ünk	NA	z
porzanak	181	por	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	220543	8570080167	poroznak	244	0.7428571428571429	-0.2972515234679316	porzik	zik	1	porzik	nek	NA	z
porzottak	58	por	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	220543	8570080167	poroztak	46	1.25531914893617	0.2273898421956608	porzik	zik	1	porzik	NA	NA	z
rajzani	257	raj	[/V][Inf]	cselekszenek/cselekednek	81661910	8570080167	rajozni	20	12.285714285714286	2.5084371471981943	rajzik	zik	1	rajzik	NA	NA	z
rajzanak	2069	raj	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	81661910	8570080167	rajoznak	13	147.85714285714286	4.996246556644156	rajzik	zik	1	rajzik	nek	NA	z
rajzottak	1064	raj	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	81661910	8570080167	rajoztak	11	88.75	4.485823428355525	rajzik	zik	1	rajzik	NA	NA	z
rémlene	659	rém	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	741505	8570080167	rémelne	1	330	5.799092654460526	rémlik	lik	1	rémlik	NA	NA	l
romlana	2425	rom	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	19020414	8570080167	romolna	78	30.70886075949367	3.424551237036974	romlik	lik	1	romlik	NA	NA	l
romlani	10884	rom	[/V][Inf]	cselekszenek/cselekednek	19020414	8570080167	romolni	231	46.918103448275865	3.848403602002338	romlik	lik	1	romlik	NA	NA	l
romlunk	69	rom	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	19020414	8570080167	romolunk	1	35	3.5553480614894135	romlik	lik	1	romlik	ünk	NA	l
romlotok	1	rom	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	19020414	8570080167	romoltok	1	1	0	romlik	lik	1	romlik	tek	NA	l
romlanak	9726	rom	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	19020414	8570080167	romolnak	64	149.64615384615385	5.008273532973803	romlik	lik	1	romlik	nek	NA	l
romlottak	9844	rom	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	19020414	8570080167	romoltak	37	259.07894736842104	5.55713283134684	romlik	lik	1	romlik	NA	NA	l
sárlani	18	sár	[/V][Inf]	cselekszenek/cselekednek	8354	8570080167	sárolni	30	0.6129032258064516	-0.4895482253187058	sárlik	lik	1	sárlik	NA	NA	l
sárlanak	34	sár	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	8354	8570080167	sárolnak	8	3.888888888888889	1.3581234841531944	sárlik	lik	1	sárlik	nek	NA	l
seregleni	85	sereg	[/V][Inf]	cselekszenek/cselekednek	86986	8570080167	seregelni	6	12.285714285714286	2.5084371471981943	sereglik	lik	2	sereglik	NA	NA	l
seregletek	1	sereg	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	86986	8570080167	seregeltek	27	0.07142857142857142	-2.639057329615259	sereglik	lik	2	sereglik	tek	NA	l
sereglenek	855	sereg	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	86986	8570080167	seregelnek	23	35.666666666666664	3.574216545793796	sereglik	lik	2	sereglik	nek	NA	l
sereglettek	1686	sereg	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	86986	8570080167	seregeltek	11	140.58333333333334	4.945800432757968	sereglik	lik	2	sereglik	NA	NA	l
siklani	2868	sik	[/V][Inf]	cselekszenek/cselekednek	1308087	8570080167	sikolni	4	573.8	6.352280903547264	siklik	lik	1	siklik	NA	NA	l
siklunk	755	sik	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	1308087	8570080167	sikolunk	1	378	5.934894195619588	siklik	lik	1	siklik	ünk	NA	l
