lemma	xpostag	corpus_size	lemma_freq	v1	v2	vh
satyak	[/N][Nom]	8570080167	40	a	a	back
selypes	[/N][Nom]	8570080167	127	e	e	front
stilét	[/N][Nom]	8570080167	20	i	é	front
tagad	[/N][Nom]	8570080167	234626	a	a	back
tapad	[/N][Nom]	8570080167	80451	a	a	back
tábesz	[/N][Nom]	8570080167	24	á	e	mixed
tökbél	[/N][Nom]	8570080167	75	ö	é	front
tűzdelt	[/N][Nom]	8570080167	10006	ű	e	front
vedett	[/N][Nom]	8570080167	1132	e	e	front
vótum	[/N][Nom]	8570080167	61	ó	u	back
zajlik	[/N][Nom]	8570080167	746813	a	i	mixed
ítél	[/N][Nom]	8570080167	562725	í	é	front
üde	[/N][Nom]	8570080167	65051	ü	e	front
belga	[/N][Nom]	8570080167	150343	e	a	mixed
busás	[/N][Nom]	8570080167	9480	u	á	back
búsul	[/N][Nom]	8570080167	10782	ú	u	back
csikar	[/N][Nom]	8570080167	6852	i	a	mixed
dörgő	[/N][Nom]	8570080167	2743	ö	ő	front
dűlés	[/N][Nom]	8570080167	50	ű	é	front
fékez	[/N][Nom]	8570080167	57243	é	e	front
födés	[/N][Nom]	8570080167	76	ö	é	front
gyógyul	[/N][Nom]	8570080167	97436	ó	u	back
hetven	[/N][Nom]	8570080167	79970	e	e	front
klistély	[/N][Nom]	8570080167	33	i	é	front
kölyű	[/N][Nom]	8570080167	28	ö	ű	front
lapol	[/N][Nom]	8570080167	451	a	o	back
legel	[/N][Nom]	8570080167	30464	e	e	front
lelő	[/N][Nom]	8570080167	63703	e	ő	front
látta	[/N][Nom]	8570080167	131416	á	a	back
mellé	[/N][Nom]	8570080167	1034403	e	é	front
mennyi	[/N][Nom]	8570080167	2245909	e	i	front
mettőr	[/N][Nom]	8570080167	26	e	ő	front
nektek	[/N][Nom]	8570080167	42	e	e	front
plömplöm	[/N][Nom]	8570080167	18	ö	ö	front
reszel	[/N][Nom]	8570080167	46335	e	e	front
svindlis	[/N][Nom]	8570080167	65	i	i	front
szíva	[/N][Nom]	8570080167	29	í	a	mixed
táncol	[/N][Nom]	8570080167	214996	á	o	back
többet	[/N][Nom]	8570080167	328081	ö	e	front
zajló	[/N][Nom]	8570080167	237183	a	ó	back
érez	[/N][Nom]	8570080167	3983846	é	e	front
csíki	[/N][Nom]	8570080167	17086	í	i	front
decsi	[/N][Nom]	8570080167	11250	e	i	front
dermed	[/N][Nom]	8570080167	10556	e	e	front
formál	[/N][Nom]	8570080167	208689	o	á	back
galád	[/N][Nom]	8570080167	7465	a	á	back
ismét	[/N][Nom]	8570080167	1903839	i	é	front
keblű	[/N][Nom]	8570080167	1630	e	ű	front
kábé	[/N][Nom]	8570080167	37866	á	é	mixed
kíván	[/N][Nom]	8570080167	1883284	í	á	mixed
lessi	[/N][Nom]	8570080167	31	e	i	front
lisztár	[/N][Nom]	8570080167	175	i	á	mixed
lótok	[/N][Nom]	8570080167	20	ó	o	back
majdnem	[/N][Nom]	8570080167	816740	a	e	mixed
mihelyt	[/N][Nom]	8570080167	44949	i	e	front
naná	[/N][Nom]	8570080167	41558	a	á	back
nyílttér	[/N][Nom]	8570080167	60	í	é	front
nőszés	[/N][Nom]	8570080167	24	ő	é	front
pillant	[/N][Nom]	8570080167	91319	i	a	mixed
sanzsan	[/N][Nom]	8570080167	16	a	a	back
sercent	[/N][Nom]	8570080167	43	e	e	front
szutykos	[/N][Nom]	8570080167	2686	u	o	back
szűzi	[/N][Nom]	8570080167	4810	ű	i	front
tárgyi	[/N][Nom]	8570080167	285872	á	i	mixed
vidi	[/N][Nom]	8570080167	40343	i	i	front
virgonc	[/N][Nom]	8570080167	5749	i	o	mixed
vitat	[/N][Nom]	8570080167	132887	i	a	mixed
zsidó	[/N][Nom]	8570080167	842131	i	ó	mixed
örvend	[/N][Nom]	8570080167	112797	ö	e	front
aszkór	[/N][Nom]	8570080167	26	a	ó	back
borzas	[/N][Nom]	8570080167	5925	o	a	back
csenés	[/N][Nom]	8570080167	50	e	é	front
csodás	[/N][Nom]	8570080167	306215	o	á	back
fenti	[/N][Nom]	8570080167	1176218	e	i	front
forgat	[/N][Nom]	8570080167	208068	o	a	back
fémüst	[/N][Nom]	8570080167	61	é	ü	front
fürkész	[/N][Nom]	8570080167	19190	ü	é	front
gagyi	[/N][Nom]	8570080167	59711	a	i	mixed
gyűgyi	[/N][Nom]	8570080167	33	ű	i	front
gyűjtött	[/N][Nom]	8570080167	79835	ű	ö	front
hamri	[/N][Nom]	8570080167	24	a	i	mixed
harci	[/N][Nom]	8570080167	123175	a	i	mixed
hogyan	[/N][Nom]	8570080167	3986730	o	a	back
hozzád	[/N][Nom]	8570080167	298	o	á	back
hérósz	[/N][Nom]	8570080167	31	é	ó	mixed
juttat	[/N][Nom]	8570080167	252749	u	a	back
kutat	[/N][Nom]	8570080167	276529	u	a	back
mögött	[/N][Nom]	8570080167	1195565	ö	ö	front
múlik	[/N][Nom]	8570080167	558108	ú	i	mixed
nője	[/N][Nom]	8570080167	37	ő	e	front
palóc	[/N][Nom]	8570080167	26486	a	ó	back
posztol	[/N][Nom]	8570080167	54190	o	o	back
pánki	[/N][Nom]	8570080167	37	á	i	mixed
stiches	[/N][Nom]	8570080167	48	i	e	front
sültség	[/N][Nom]	8570080167	34	ü	é	front
tejdropsz	[/N][Nom]	8570080167	19	e	o	mixed
tettet	[/N][Nom]	8570080167	13046	e	e	front
túlél	[/N][Nom]	8570080167	148218	ú	é	mixed
öntöz	[/N][Nom]	8570080167	43824	ö	ö	front
becsül	[/N][Nom]	8570080167	199129	e	ü	front
brádi	[/N][Nom]	8570080167	81	á	i	mixed
bővült	[/N][Nom]	8570080167	285	ő	ü	front
cserkesz	[/N][Nom]	8570080167	3147	e	e	front
faggat	[/N][Nom]	8570080167	45683	a	a	back
fakult	[/N][Nom]	8570080167	425	a	u	back
fényes	[/N][Nom]	8570080167	320119	é	e	front
glokni	[/N][Nom]	8570080167	31	o	i	mixed
gyimgyom	[/N][Nom]	8570080167	20	i	o	mixed
gyúlás	[/N][Nom]	8570080167	47	ú	á	back
hangoz	[/N][Nom]	8570080167	17633	a	o	back
hegyi	[/N][Nom]	8570080167	157591	e	i	front
hegyű	[/N][Nom]	8570080167	2759	e	ű	front
hámló	[/N][Nom]	8570080167	5626	á	ó	back
három	[/N][Nom]	8570080167	7032068	á	o	back
imád	[/N][Nom]	8570080167	602566	i	á	mixed
itthon	[/N][Nom]	8570080167	854028	i	o	mixed
izzad	[/N][Nom]	8570080167	48673	i	a	mixed
kandüh	[/N][Nom]	8570080167	15	a	ü	mixed
kísér	[/N][Nom]	8570080167	507228	í	é	front
könnyez	[/N][Nom]	8570080167	16613	ö	e	front
lakik	[/N][Nom]	8570080167	612717	a	i	mixed
lappad	[/N][Nom]	8570080167	203	a	a	back
lehet	[/N][Nom]	8570080167	10112	e	e	front
lyukacs	[/N][Nom]	8570080167	263	u	a	back
lőni	[/N][Nom]	8570080167	47	ő	i	front
mozog	[/N][Nom]	8570080167	562525	o	o	back
málhás	[/N][Nom]	8570080167	1436	á	á	back
nyaral	[/N][Nom]	8570080167	105512	a	a	back
nőtlen	[/N][Nom]	8570080167	12266	ő	e	front
ozdi	[/N][Nom]	8570080167	63	o	i	mixed
pinci	[/N][Nom]	8570080167	37	i	i	front
rebeg	[/N][Nom]	8570080167	6918	e	e	front
rögzít	[/N][Nom]	8570080167	634484	ö	í	front
semmis	[/N][Nom]	8570080167	41101	e	i	front
spicces	[/N][Nom]	8570080167	2337	i	e	front
sportol	[/N][Nom]	8570080167	143051	o	o	back
süllyed	[/N][Nom]	8570080167	94330	ü	e	front
tápnedv	[/N][Nom]	8570080167	57	á	e	mixed
ujjas	[/N][Nom]	8570080167	4749	u	a	back
zöldebb	[/N][Nom]	8570080167	18	ö	e	front
élvez	[/N][Nom]	8570080167	882560	é	e	front
ötven	[/N][Nom]	8570080167	230160	ö	e	front
őrzött	[/N][Nom]	8570080167	75683	ő	ö	front
adresz	[/N][Nom]	8570080167	28	a	e	mixed
akós	[/N][Nom]	8570080167	273	a	ó	back
amorf	[/N][Nom]	8570080167	9996	a	o	back
bosszús	[/N][Nom]	8570080167	13359	o	ú	back
búni	[/N][Nom]	8570080167	25	ú	i	mixed
csicsí	[/N][Nom]	8570080167	19	i	í	front
csórás	[/N][Nom]	8570080167	32	ó	á	back
csőszi	[/N][Nom]	8570080167	727	ő	i	front
cudar	[/N][Nom]	8570080167	9267	u	a	back
címfej	[/N][Nom]	8570080167	53	í	e	front
dobog	[/N][Nom]	8570080167	53378	o	o	back
ejha	[/N][Nom]	8570080167	3082	e	a	mixed
fakad	[/N][Nom]	8570080167	164393	a	a	back
feddő	[/N][Nom]	8570080167	1075	e	ő	front
fejlő	[/N][Nom]	8570080167	2289	e	ő	front
fugyi	[/N][Nom]	8570080167	20	u	i	mixed
fűzöld	[/N][Nom]	8570080167	1909	ű	ö	front
gurul	[/N][Nom]	8570080167	65476	u	u	back
gyorsság	[/N][Nom]	8570080167	18	o	á	back
gázol	[/N][Nom]	8570080167	31544	á	o	back
göci	[/N][Nom]	8570080167	18	ö	i	front
hangsíp	[/N][Nom]	8570080167	31	a	í	mixed
hasalt	[/N][Nom]	8570080167	49	a	a	back
honnan	[/N][Nom]	8570080167	386616	o	a	back
járkál	[/N][Nom]	8570080167	40668	á	á	back
kasztli	[/N][Nom]	8570080167	92	a	i	mixed
kever	[/N][Nom]	8570080167	511731	e	e	front
kicsi	[/N][Nom]	8570080167	6570422	i	i	front
kéjes	[/N][Nom]	8570080167	12254	é	e	front
lejtó	[/N][Nom]	8570080167	44	e	ó	mixed
lenne	[/N][Nom]	8570080167	451	e	e	front
lettség	[/N][Nom]	8570080167	37	e	é	front
lompos	[/N][Nom]	8570080167	3994	o	o	back
lőpad	[/N][Nom]	8570080167	31	ő	a	mixed
megér	[/N][Nom]	8570080167	471883	e	é	front
merre	[/N][Nom]	8570080167	190058	e	e	front
montőr	[/N][Nom]	8570080167	37	o	ő	mixed
másol	[/N][Nom]	8570080167	126918	á	o	back
neked	[/N][Nom]	8570080167	97	e	e	front
némely	[/N][Nom]	8570080167	110281	é	e	front
perzsa	[/N][Nom]	8570080167	46465	e	a	mixed
rajzol	[/N][Nom]	8570080167	251322	a	o	back
rejlés	[/N][Nom]	8570080167	20	e	é	front
róla	[/N][Nom]	8570080167	90	ó	a	back
száguld	[/N][Nom]	8570080167	42565	á	u	back
szólal	[/N][Nom]	8570080167	184693	ó	a	back
tenyészt	[/N][Nom]	8570080167	28697	e	é	front
torzrajz	[/N][Nom]	8570080167	38	o	a	back
tuti	[/N][Nom]	8570080167	255023	u	i	mixed
térít	[/N][Nom]	8570080167	83394	é	í	front
utál	[/N][Nom]	8570080167	213316	u	á	back
venki	[/N][Nom]	8570080167	14	e	i	front
vérzik	[/N][Nom]	8570080167	54196	é	i	front
áltört	[/N][Nom]	8570080167	20	á	ö	mixed
ébred	[/N][Nom]	8570080167	206263	é	e	front
éget	[/N][Nom]	8570080167	80993	é	e	front
észlel	[/N][Nom]	8570080167	237393	é	e	front
ívlap	[/N][Nom]	8570080167	29	í	a	mixed
úgyhogy	[/N][Nom]	8570080167	482435	ú	o	back
apró	[/N][Nom]	8570080167	948213	a	ó	back
avagy	[/N][Nom]	8570080167	370024	a	a	back
bobi	[/N][Nom]	8570080167	1661	o	i	mixed
boji	[/N][Nom]	8570080167	75	o	i	mixed
bólint	[/N][Nom]	8570080167	57403	ó	i	mixed
bűzlés	[/N][Nom]	8570080167	22	ű	é	front
bűzlő	[/N][Nom]	8570080167	4013	ű	ő	front
csapfog	[/N][Nom]	8570080167	27	a	o	back
csejdi	[/N][Nom]	8570080167	32	e	i	front
egymás	[/N][Nom]	8570080167	4034685	e	á	mixed
eszem	[/N][Nom]	8570080167	53	e	e	front
fajdtyúk	[/N][Nom]	8570080167	26	a	ú	back
fasza	[/N][Nom]	8570080167	33822	a	a	back
fekszik	[/N][Nom]	8570080167	604506	e	i	front
ferdül	[/N][Nom]	8570080167	1189	e	ü	front
fogfű	[/N][Nom]	8570080167	15	o	ű	mixed
fogyaszt	[/N][Nom]	8570080167	705093	o	a	back
féljobb	[/N][Nom]	8570080167	55	é	o	mixed
fölé	[/N][Nom]	8570080167	319119	ö	é	front
fülel	[/N][Nom]	8570080167	12239	ü	e	front
főzött	[/N][Nom]	8570080167	13772	ő	ö	front
gloknis	[/N][Nom]	8570080167	41	o	i	mixed
hadar	[/N][Nom]	8570080167	8821	a	a	back
hever	[/N][Nom]	8570080167	81274	e	e	front
hogyne	[/N][Nom]	8570080167	36013	o	e	mixed
izgés	[/N][Nom]	8570080167	27	i	é	front
kedvelt	[/N][Nom]	8570080167	314975	e	e	front
kevert	[/N][Nom]	8570080167	75551	e	e	front
kiír	[/N][Nom]	8570080167	136476	i	í	front
késik	[/N][Nom]	8570080167	131308	é	i	front
leplez	[/N][Nom]	8570080167	55892	e	e	front
lőttvad	[/N][Nom]	8570080167	19	ő	a	mixed
magzás	[/N][Nom]	8570080167	60	a	á	back
muszklis	[/N][Nom]	8570080167	89	u	i	mixed
másrészt	[/N][Nom]	8570080167	669392	á	é	mixed
mélyül	[/N][Nom]	8570080167	26978	é	ü	front
nyári	[/N][Nom]	8570080167	957670	á	i	mixed
nyüvő	[/N][Nom]	8570080167	41	ü	ő	front
okol	[/N][Nom]	8570080167	37441	o	o	back
ordré	[/N][Nom]	8570080167	41	o	é	mixed
paccer	[/N][Nom]	8570080167	19	a	e	mixed
pökés	[/N][Nom]	8570080167	27	ö	é	front
repeszt	[/N][Nom]	8570080167	7445	e	e	front
savja	[/N][Nom]	8570080167	98	a	a	back
sejtő	[/N][Nom]	8570080167	6676	e	ő	front
sprayket	[/N][Nom]	8570080167	25	a	e	mixed
szkíta	[/N][Nom]	8570080167	28203	í	a	mixed
szorong	[/N][Nom]	8570080167	38490	o	o	back
számos	[/N][Nom]	8570080167	2482074	á	o	back
szűnés	[/N][Nom]	8570080167	182	ű	é	front
téri	[/N][Nom]	8570080167	170318	é	i	front
ugrik	[/N][Nom]	8570080167	341439	u	i	mixed
veszik	[/N][Nom]	8570080167	167484	e	i	front
viccel	[/N][Nom]	8570080167	34359	i	e	front
vrányi	[/N][Nom]	8570080167	25	á	i	mixed
zúdul	[/N][Nom]	8570080167	24662	ú	u	back
óhajt	[/N][Nom]	8570080167	40995	ó	a	back
övez	[/N][Nom]	8570080167	85250	ö	e	front
attól	[/N][Nom]	8570080167	26	a	ó	back
bejci	[/N][Nom]	8570080167	52	e	i	front
bravó	[/N][Nom]	8570080167	6393	a	ó	back
bukés	[/N][Nom]	8570080167	40	u	é	mixed
bulcsi	[/N][Nom]	8570080167	46	u	i	mixed
bárcsak	[/N][Nom]	8570080167	52067	á	a	back
egyrészt	[/N][Nom]	8570080167	684654	e	é	front
esett	[/N][Nom]	8570080167	28883	e	e	front
eszik	[/N][Nom]	8570080167	1320365	e	i	front
fekve	[/N][Nom]	8570080167	37554	e	e	front
felez	[/N][Nom]	8570080167	13633	e	e	front
fogaz	[/N][Nom]	8570080167	2400	o	a	back
folyton	[/N][Nom]	8570080167	226592	o	o	back
frivol	[/N][Nom]	8570080167	4151	i	o	mixed
frizőr	[/N][Nom]	8570080167	29	i	ő	front
fővén	[/N][Nom]	8570080167	11	ő	é	front
glodi	[/N][Nom]	8570080167	11	o	i	mixed
grippés	[/N][Nom]	8570080167	18	i	é	front
hangol	[/N][Nom]	8570080167	65836	a	o	back
harap	[/N][Nom]	8570080167	62291	a	a	back
hidőr	[/N][Nom]	8570080167	11	i	ő	front
hiú	[/N][Nom]	8570080167	22888	i	ú	mixed
hordoz	[/N][Nom]	8570080167	273817	o	o	back
időz	[/N][Nom]	8570080167	2623	i	ő	front
illeszt	[/N][Nom]	8570080167	100385	i	e	front
itat	[/N][Nom]	8570080167	31141	i	a	mixed
kacsint	[/N][Nom]	8570080167	20380	a	i	mixed
késztet	[/N][Nom]	8570080167	89411	é	e	front
kónyi	[/N][Nom]	8570080167	2105	ó	i	mixed
lángol	[/N][Nom]	8570080167	23457	á	o	back
mentől	[/N][Nom]	8570080167	1527	e	ő	front
minél	[/N][Nom]	8570080167	1593564	i	é	front
mázsál	[/N][Nom]	8570080167	196	á	á	back
nosza	[/N][Nom]	8570080167	19872	o	a	back
nullszög	[/N][Nom]	8570080167	141	u	ö	mixed
nyilván	[/N][Nom]	8570080167	775246	i	á	mixed
orlon	[/N][Nom]	8570080167	12	o	o	back
oson	[/N][Nom]	8570080167	8339	o	o	back
puzon	[/N][Nom]	8570080167	14	u	o	back
pőre	[/N][Nom]	8570080167	6662	ő	e	front
renget	[/N][Nom]	8570080167	5417	e	e	front
sarkalt	[/N][Nom]	8570080167	91	a	a	back
spanyol	[/N][Nom]	8570080167	529646	a	o	back
spontán	[/N][Nom]	8570080167	142876	o	á	back
síri	[/N][Nom]	8570080167	6765	í	i	front
tabi	[/N][Nom]	8570080167	6608	a	i	mixed
tanít	[/N][Nom]	8570080167	698037	a	í	mixed
teker	[/N][Nom]	8570080167	140130	e	e	front
termeszt	[/N][Nom]	8570080167	76825	e	e	front
tesztel	[/N][Nom]	8570080167	253284	e	e	front
tisztel	[/N][Nom]	8570080167	255684	i	e	front
tripla	[/N][Nom]	8570080167	59019	i	a	mixed
tutul	[/N][Nom]	8570080167	333	u	u	back
vakar	[/N][Nom]	8570080167	17268	a	a	back
vártság	[/N][Nom]	8570080167	30	á	á	back
árkusz	[/N][Nom]	8570080167	10	á	u	back
éve	[/N][Nom]	8570080167	223	é	e	front
ölel	[/N][Nom]	8570080167	141462	ö	e	front
ömlő	[/N][Nom]	8570080167	6174	ö	ő	front
úri	[/N][Nom]	8570080167	41041	ú	i	mixed
amik	[/N][Nom]	8570080167	721	a	i	mixed
annál	[/N][Nom]	8570080167	541537	a	á	back
befed	[/N][Nom]	8570080167	25233	e	e	front
binom	[/N][Nom]	8570080167	155	i	o	mixed
csicsás	[/N][Nom]	8570080167	4327	i	á	mixed
csinos	[/N][Nom]	8570080167	152927	i	o	mixed
csorog	[/N][Nom]	8570080167	21471	o	o	back
csűrő	[/N][Nom]	8570080167	936	ű	ő	front
derül	[/N][Nom]	8570080167	629753	e	ü	front
elvhű	[/N][Nom]	8570080167	1500	e	ű	front
emelt	[/N][Nom]	8570080167	293367	e	e	front
emészt	[/N][Nom]	8570080167	53149	e	é	front
eped	[/N][Nom]	8570080167	3954	e	e	front
felejt	[/N][Nom]	8570080167	421858	e	e	front
földpad	[/N][Nom]	8570080167	17	ö	a	mixed
függeszt	[/N][Nom]	8570080167	50390	ü	e	front
germán	[/N][Nom]	8570080167	41791	e	á	mixed
györgyi	[/N][Nom]	8570080167	54268	ö	i	front
hosszas	[/N][Nom]	8570080167	183174	o	a	back
hosszat	[/N][Nom]	8570080167	12968	o	a	back
hűtött	[/N][Nom]	8570080167	18180	ű	ö	front
instant	[/N][Nom]	8570080167	45465	i	a	mixed
iszik	[/N][Nom]	8570080167	651299	i	i	front
itten	[/N][Nom]	8570080167	25758	i	e	front
javul	[/N][Nom]	8570080167	322487	a	u	back
javít	[/N][Nom]	8570080167	770371	a	í	mixed
kapál	[/N][Nom]	8570080167	12459	a	á	back
korbi	[/N][Nom]	8570080167	12	o	i	mixed
krakkgáz	[/N][Nom]	8570080167	17	a	á	back
lakol	[/N][Nom]	8570080167	7359	a	o	back
lankad	[/N][Nom]	8570080167	16636	a	a	back
lötyög	[/N][Nom]	8570080167	11592	ö	ö	front
lüki	[/N][Nom]	8570080167	134	ü	i	front
meglesz	[/N][Nom]	8570080167	143492	e	e	front
messze	[/N][Nom]	8570080167	601647	e	e	front
mindaz	[/N][Nom]	8570080167	1267220	i	a	mixed
nevek	[/N][Nom]	8570080167	102	e	e	front
nini	[/N][Nom]	8570080167	4645	i	i	front
norvég	[/N][Nom]	8570080167	151508	o	é	mixed
nyomul	[/N][Nom]	8570080167	42053	o	u	back
nyársalt	[/N][Nom]	8570080167	29	á	a	back
némi	[/N][Nom]	8570080167	677953	é	i	front
pati	[/N][Nom]	8570080167	1972	a	i	mixed
potom	[/N][Nom]	8570080167	12051	o	o	back
pörög	[/N][Nom]	8570080167	130764	ö	ö	front
sirat	[/N][Nom]	8570080167	29641	i	a	mixed
sorsol	[/N][Nom]	8570080167	43564	o	o	back
szinte	[/N][Nom]	8570080167	2925013	i	e	front
szólít	[/N][Nom]	8570080167	243599	ó	í	mixed
telő	[/N][Nom]	8570080167	1322	e	ő	front
térő	[/N][Nom]	8570080167	11308	é	ő	front
töröl	[/N][Nom]	8570080167	591419	ö	ö	front
veled	[/N][Nom]	8570080167	77	e	e	front
vigyáz	[/N][Nom]	8570080167	423581	i	á	mixed
vállrojt	[/N][Nom]	8570080167	83	á	o	back
vásás	[/N][Nom]	8570080167	31	á	á	back
vége	[/N][Nom]	8570080167	324	é	e	front
zörög	[/N][Nom]	8570080167	17171	ö	ö	front
égi	[/N][Nom]	8570080167	117214	é	i	front
élből	[/N][Nom]	8570080167	49	é	ő	front
élces	[/N][Nom]	8570080167	371	é	e	front
öltő	[/N][Nom]	8570080167	9787	ö	ő	front
azért	[/N][Nom]	8570080167	4710658	a	é	mixed
bukik	[/N][Nom]	8570080167	178435	u	i	mixed
bánik	[/N][Nom]	8570080167	34758	á	i	mixed
bői	[/N][Nom]	8570080167	723	ő	i	front
cingár	[/N][Nom]	8570080167	2203	i	á	mixed
csapkod	[/N][Nom]	8570080167	26709	a	o	back
cseveg	[/N][Nom]	8570080167	15428	e	e	front
csókol	[/N][Nom]	8570080167	62674	ó	o	back
csúszik	[/N][Nom]	8570080167	191096	ú	i	mixed
derék	[/N][Nom]	8570080167	242883	e	é	front
durmol	[/N][Nom]	8570080167	1211	u	o	back
dőltség	[/N][Nom]	8570080167	27	ő	é	front
felír	[/N][Nom]	8570080167	60379	e	í	front
fordít	[/N][Nom]	8570080167	886176	o	í	mixed
frechség	[/N][Nom]	8570080167	12	e	é	front
főnél	[/N][Nom]	8570080167	96	ő	é	front
gombolt	[/N][Nom]	8570080167	420	o	o	back
gyöngyi	[/N][Nom]	8570080167	41338	ö	i	front
hibáz	[/N][Nom]	8570080167	2615	i	á	mixed
horvát	[/N][Nom]	8570080167	291573	o	á	back
hülye	[/N][Nom]	8570080167	339043	ü	e	front
hűlő	[/N][Nom]	8570080167	2398	ű	ő	front
inka	[/N][Nom]	8570080167	79457	i	a	mixed
inog	[/N][Nom]	8570080167	8262	i	o	mixed
izgat	[/N][Nom]	8570080167	73082	i	a	mixed
izzik	[/N][Nom]	8570080167	23399	i	i	front
jersze	[/N][Nom]	8570080167	26	e	e	front
kapar	[/N][Nom]	8570080167	35190	a	a	back
kiesz	[/N][Nom]	8570080167	576	i	e	front
korcos	[/N][Nom]	8570080167	40	o	o	back
korhol	[/N][Nom]	8570080167	4960	o	o	back
kvartyog	[/N][Nom]	8570080167	65	a	o	back
kélés	[/N][Nom]	8570080167	17	é	é	front
kóstol	[/N][Nom]	8570080167	166816	ó	o	back
könyvel	[/N][Nom]	8570080167	76828	ö	e	front
latki	[/N][Nom]	8570080167	14	a	i	mixed
lógáz	[/N][Nom]	8570080167	664	ó	á	back
lőnek	[/N][Nom]	8570080167	34	ő	e	front
lőttek	[/N][Nom]	8570080167	158	ő	e	front
maguk	[/N][Nom]	8570080167	193	a	u	back
medrű	[/N][Nom]	8570080167	960	e	ű	front
megsért	[/N][Nom]	8570080167	131868	e	é	front
megír	[/N][Nom]	8570080167	297611	e	í	front
morbid	[/N][Nom]	8570080167	16552	o	i	mixed
nehéz	[/N][Nom]	8570080167	3368619	e	é	front
nono	[/N][Nom]	8570080167	2952	o	o	back
nyögő	[/N][Nom]	8570080167	1730	ö	ő	front
pláne	[/N][Nom]	8570080167	228752	á	e	mixed
plántál	[/N][Nom]	8570080167	4678	á	á	back
pucér	[/N][Nom]	8570080167	15348	u	é	mixed
puzón	[/N][Nom]	8570080167	25	u	ó	back
rezzen	[/N][Nom]	8570080167	4490	e	e	front
romlik	[/N][Nom]	8570080167	195968	o	i	mixed
sokszor	[/N][Nom]	8570080167	48	o	o	back
sorol	[/N][Nom]	8570080167	507577	o	o	back
szlovén	[/N][Nom]	8570080167	111340	o	é	mixed
számít	[/N][Nom]	8570080167	2352559	á	í	mixed
szíves	[/N][Nom]	8570080167	284562	í	e	front
tacsi	[/N][Nom]	8570080167	1884	a	i	mixed
tavi	[/N][Nom]	8570080167	16503	a	i	mixed
térző	[/N][Nom]	8570080167	14	é	ő	front
töpreng	[/N][Nom]	8570080167	42670	ö	e	front
utóbb	[/N][Nom]	8570080167	132414	u	ó	back
vallat	[/N][Nom]	8570080167	5019	a	a	back
végett	[/N][Nom]	8570080167	159544	é	e	front
zömök	[/N][Nom]	8570080167	10657	ö	ö	front
ívelt	[/N][Nom]	8570080167	39456	í	e	front
ízlik	[/N][Nom]	8570080167	62418	í	i	front
öklend	[/N][Nom]	8570080167	65	ö	e	front
adott	[/N][Nom]	8570080167	3354475	a	o	back
avul	[/N][Nom]	8570080167	6724	a	u	back
bordó	[/N][Nom]	8570080167	28750	o	ó	back
borzol	[/N][Nom]	8570080167	18786	o	o	back
csalárd	[/N][Nom]	8570080167	9716	a	á	back
csaó	[/N][Nom]	8570080167	528	a	ó	back
csökkent	[/N][Nom]	8570080167	1091332	ö	e	front
dereng	[/N][Nom]	8570080167	14788	e	e	front
dörzsöl	[/N][Nom]	8570080167	51196	ö	ö	front
dürög	[/N][Nom]	8570080167	65	ü	ö	front
elnyűtt	[/N][Nom]	8570080167	5293	e	ű	front
etruszk	[/N][Nom]	8570080167	13178	e	u	mixed
fejtett	[/N][Nom]	8570080167	129	e	e	front
fensőbb	[/N][Nom]	8570080167	20	e	ő	front
fogyta	[/N][Nom]	8570080167	10250	o	a	back
fájlalt	[/N][Nom]	8570080167	64	á	a	back
fürjmony	[/N][Nom]	8570080167	8	ü	o	mixed
gondolt	[/N][Nom]	8570080167	10877	o	o	back
gyámfa	[/N][Nom]	8570080167	23	á	a	back
hangzik	[/N][Nom]	8570080167	530652	a	i	mixed
hörög	[/N][Nom]	8570080167	12417	ö	ö	front
ipa	[/N][Nom]	8570080167	29917	i	a	mixed
istác	[/N][Nom]	8570080167	10	i	á	mixed
kapkod	[/N][Nom]	8570080167	83339	a	o	back
kellesz	[/N][Nom]	8570080167	56	e	e	front
kenő	[/N][Nom]	8570080167	1705	e	ő	front
kering	[/N][Nom]	8570080167	84916	e	i	front
ketten	[/N][Nom]	8570080167	36	e	e	front
ködlés	[/N][Nom]	8570080167	13	ö	é	front
külön	[/N][Nom]	8570080167	2183262	ü	ö	front
lefed	[/N][Nom]	8570080167	120583	e	e	front
letyeg	[/N][Nom]	8570080167	17	e	e	front
magunk	[/N][Nom]	8570080167	362	a	u	back
manysi	[/N][Nom]	8570080167	3631	a	i	mixed
markol	[/N][Nom]	8570080167	21362	a	o	back
megúsz	[/N][Nom]	8570080167	36	e	ú	mixed
mellőz	[/N][Nom]	8570080167	90556	e	ő	front
mereszt	[/N][Nom]	8570080167	7668	e	e	front
messzi	[/N][Nom]	8570080167	44961	e	i	front
minthogy	[/N][Nom]	8570080167	162272	i	o	mixed
mádi	[/N][Nom]	8570080167	11692	á	i	mixed
mégsem	[/N][Nom]	8570080167	659769	é	e	front
múltság	[/N][Nom]	8570080167	30	ú	á	back
nőttek	[/N][Nom]	8570080167	319	ő	e	front
pirkad	[/N][Nom]	8570080167	2529	i	a	mixed
pontoz	[/N][Nom]	8570080167	26412	o	o	back
ragoz	[/N][Nom]	8570080167	18011	a	o	back
ragyog	[/N][Nom]	8570080167	116220	a	o	back
ragzás	[/N][Nom]	8570080167	13	a	á	back
régtől	[/N][Nom]	8570080167	4785	é	ő	front
